id,from_asset,to_asset,year,rep_period,efficiency,flow_coefficient_in_capacity_constraint,time_block_start,time_block_end,solution
13207,FR_Wind_Offshore,FR_Balance,2030,4,1.0,1.0,13,14,0.0
13208,FR_Wind_Offshore,FR_Balance,2030,4,1.0,1.0,15,16,0.0
13209,FR_Wind_Offshore,FR_Balance,2030,4,1.0,1.0,17,18,0.0
13210,FR_Wind_Offshore,FR_Balance,2030,4,1.0,1.0,19,20,0.0
13211,FR_Wind_Offshore,FR_Balance,2030,4,1.0,1.0,21,22,0.0
13212,FR_Wind_Offshore,FR_Balance,2030,4,1.0,1.0,23,24,0.0
13213,FR_Coal,FR_Balance,2030,4,1.0,1.0,1,2,0.0
13214,FR_Coal,FR_Balance,2030,4,1.0,1.0,3,4,0.0
13215,FR_Coal,FR_Balance,2030,4,1.0,1.0,5,6,0.0
13216,FR_Coal,FR_Balance,2030,4,1.0,1.0,7,8,0.0
13217,FR_Coal,FR_Balance,2030,4,1.0,1.0,9,10,0.0
13218,FR_Coal,FR_Balance,2030,4,1.0,1.0,11,12,0.0
13219,FR_Coal,FR_Balance,2030,4,1.0,1.0,13,14,0.0
13220,FR_Coal,FR_Balance,2030,4,1.0,1.0,15,16,0.0
13221,FR_Coal,FR_Balance,2030,4,1.0,1.0,17,18,0.0
13222,FR_Coal,FR_Balance,2030,4,1.0,1.0,19,20,0.0
13223,FR_Coal,FR_Balance,2030,4,1.0,1.0,21,22,0.0
13224,FR_Coal,FR_Balance,2030,4,1.0,1.0,23,24,0.0
13225,FR_Battery,FR_Balance,2030,4,1.0,1.0,1,2,0.0
13226,FR_Battery,FR_Balance,2030,4,1.0,1.0,3,4,0.0
13227,FR_Battery,FR_Balance,2030,4,1.0,1.0,5,6,0.0
13228,FR_Battery,FR_Balance,2030,4,1.0,1.0,7,8,0.0
13229,FR_Battery,FR_Balance,2030,4,1.0,1.0,9,10,0.0
13230,FR_Battery,FR_Balance,2030,4,1.0,1.0,11,12,0.0
13231,FR_Battery,FR_Balance,2030,4,1.0,1.0,13,14,0.0
13232,FR_Battery,FR_Balance,2030,4,1.0,1.0,15,16,0.0
13233,FR_Battery,FR_Balance,2030,4,1.0,1.0,17,18,0.0
13234,FR_Battery,FR_Balance,2030,4,1.0,1.0,19,20,0.0
13235,FR_Battery,FR_Balance,2030,4,1.0,1.0,21,22,2068.592739559157
13236,FR_Battery,FR_Balance,2030,4,1.0,1.0,23,24,6.611207107197515
13237,LU_Wind_Offshore,LU_Balance,2030,4,1.0,1.0,1,2,0.0
13238,LU_Wind_Offshore,LU_Balance,2030,4,1.0,1.0,3,4,0.0
13239,LU_Wind_Offshore,LU_Balance,2030,4,1.0,1.0,5,6,0.0
13240,LU_Wind_Offshore,LU_Balance,2030,4,1.0,1.0,7,8,0.0
13241,LU_Wind_Offshore,LU_Balance,2030,4,1.0,1.0,9,10,0.0
13242,LU_Wind_Offshore,LU_Balance,2030,4,1.0,1.0,11,12,0.0
13243,LU_Wind_Offshore,LU_Balance,2030,4,1.0,1.0,13,14,0.0
13244,LU_Wind_Offshore,LU_Balance,2030,4,1.0,1.0,15,16,0.0
13245,LU_Wind_Offshore,LU_Balance,2030,4,1.0,1.0,17,18,0.0
13246,LU_Wind_Offshore,LU_Balance,2030,4,1.0,1.0,19,20,0.0
13247,LU_Wind_Offshore,LU_Balance,2030,4,1.0,1.0,21,22,0.0
13248,LU_Wind_Offshore,LU_Balance,2030,4,1.0,1.0,23,24,0.0
13249,LU_Coal,LU_Balance,2030,4,1.0,1.0,1,2,0.0
13250,LU_Coal,LU_Balance,2030,4,1.0,1.0,3,4,0.0
