id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_consumer
4392,SI_E_Demand,2030,3,15,16,2.9579999999999993
4393,SI_E_Demand,2030,3,17,18,16.895931411332676
4394,SI_E_Demand,2030,3,19,20,9.808731411332676
4395,SI_E_Demand,2030,3,21,22,2.9579999999999997
4396,SI_E_Demand,2030,3,23,24,1.9922999999999997
4397,SI_E_Demand,2030,4,1,2,0.8142
4398,SI_E_Demand,2030,4,3,4,0.8142
4399,SI_E_Demand,2030,4,5,6,0.8142
4400,SI_E_Demand,2030,4,7,8,0.8142
4401,SI_E_Demand,2030,4,9,10,0.8142
4402,SI_E_Demand,2030,4,11,12,0.8142
4403,SI_E_Demand,2030,4,13,14,0.8142
4404,SI_E_Demand,2030,4,15,16,0.8142
4405,SI_E_Demand,2030,4,17,18,1.1661000000000001
4406,SI_E_Demand,2030,4,19,20,1.1661000000000001
4407,SI_E_Demand,2030,4,21,22,0.8142
4408,SI_E_Demand,2030,4,23,24,0.8142
4409,SI_E_Demand,2030,5,1,2,1.8408
4410,SI_E_Demand,2030,5,3,4,0.0
4411,SI_E_Demand,2030,5,5,6,0.0
4412,SI_E_Demand,2030,5,7,8,1.8408
4413,SI_E_Demand,2030,5,9,10,0.0
4414,SI_E_Demand,2030,5,11,12,0.0
4415,SI_E_Demand,2030,5,13,14,0.0
4416,SI_E_Demand,2030,5,15,16,1.8408
4417,SI_E_Demand,2030,5,17,18,1.8408
4418,SI_E_Demand,2030,5,19,20,1.8408
4419,SI_E_Demand,2030,5,21,22,1.8408
4420,SI_E_Demand,2030,5,23,24,0.0
4421,SI_E_Demand,2030,6,1,2,0.6372
4422,SI_E_Demand,2030,6,3,4,0.6372
4423,SI_E_Demand,2030,6,5,6,0.6372
4424,SI_E_Demand,2030,6,7,8,0.6372
4425,SI_E_Demand,2030,6,9,10,0.6372
4426,SI_E_Demand,2030,6,11,12,0.0
4427,SI_E_Demand,2030,6,13,14,0.0
4428,SI_E_Demand,2030,6,15,16,0.0
4429,SI_E_Demand,2030,6,17,18,0.6372
4430,SI_E_Demand,2030,6,19,20,0.6372
4431,SI_E_Demand,2030,6,21,22,0.6372
4432,SI_E_Demand,2030,6,23,24,0.0
4433,SI_E_Demand,2030,7,1,2,1.3098
4434,SI_E_Demand,2030,7,3,4,1.3098
4435,SI_E_Demand,2030,7,5,6,1.3098
4436,SI_E_Demand,2030,7,7,8,1.3098
4437,SI_E_Demand,2030,7,9,10,1.3098
4438,SI_E_Demand,2030,7,11,12,1.3098
4439,SI_E_Demand,2030,7,13,14,1.3098
4440,SI_E_Demand,2030,7,15,16,1.3098
4441,SI_E_Demand,2030,7,17,18,1.3098
4442,SI_E_Demand,2030,7,19,20,3.7739999999999996
4443,SI_E_Demand,2030,7,21,22,1.3098
4444,SI_E_Demand,2030,7,23,24,1.3098
4445,SI_E_Demand,2030,8,1,2,1.0974
4446,SI_E_Demand,2030,8,3,4,1.0974
4447,SI_E_Demand,2030,8,5,6,1.0974
4448,SI_E_Demand,2030,8,7,8,1.0974
4449,SI_E_Demand,2030,8,9,10,1.0974
4450,SI_E_Demand,2030,8,11,12,0.0
4451,SI_E_Demand,2030,8,13,14,0.0
4452,SI_E_Demand,2030,8,15,16,1.0974
4453,SI_E_Demand,2030,8,17,18,1.0974
4454,SI_E_Demand,2030,8,19,20,1.0974
4455,SI_E_Demand,2030,8,21,22,1.0974
4456,SI_E_Demand,2030,8,23,24,1.0974
4457,SI_E_Demand,2030,9,1,2,1.5222
4458,SI_E_Demand,2030,9,3,4,1.5222
4459,SI_E_Demand,2030,9,5,6,1.5222000000000002
4460,SI_E_Demand,2030,9,7,8,1.5222
4461,SI_E_Demand,2030,9,9,10,1.5222
4462,SI_E_Demand,2030,9,11,12,1.5222
4463,SI_E_Demand,2030,9,13,14,1.5222
4464,SI_E_Demand,2030,9,15,16,1.5222000000000002
4465,SI_E_Demand,2030,9,17,18,1.5222
4466,SI_E_Demand,2030,9,19,20,1.5222
4467,SI_E_Demand,2030,9,21,22,1.5222
4468,SI_E_Demand,2030,9,23,24,1.5222000000000002
4469,SI_E_Demand,2030,10,1,2,1.6284
4470,SI_E_Demand,2030,10,3,4,1.6284
4471,SI_E_Demand,2030,10,5,6,1.6284
4472,SI_E_Demand,2030,10,7,8,3.036
4473,SI_E_Demand,2030,10,9,10,3.036
4474,SI_E_Demand,2030,10,11,12,3.036
4475,SI_E_Demand,2030,10,13,14,3.1601999999999997
4476,SI_E_Demand,2030,10,15,16,3.036
4477,SI_E_Demand,2030,10,17,18,4.691999999999999
4478,SI_E_Demand,2030,10,19,20,3.864
4479,SI_E_Demand,2030,10,21,22,3.036
4480,SI_E_Demand,2030,10,23,24,1.6284
4481,SK_E_Demand,2030,1,1,2,1.8762
4482,SK_E_Demand,2030,1,3,4,3.498
4483,SK_E_Demand,2030,1,5,6,3.498
4484,SK_E_Demand,2030,1,7,8,5.406
4485,SK_E_Demand,2030,1,9,10,5.406
4486,SK_E_Demand,2030,1,11,12,4.542900000000002
4487,SK_E_Demand,2030,1,13,14,3.498
4488,SK_E_Demand,2030,1,15,16,3.498
4489,SK_E_Demand,2030,1,17,18,3.498
4490,SK_E_Demand,2030,1,19,20,5.406
4491,SK_E_Demand,2030,1,21,22,3.498
4492,SK_E_Demand,2030,1,23,24,1.8762
4493,SK_E_Demand,2030,2,1,2,0.0
4494,SK_E_Demand,2030,2,3,4,0.0
4495,SK_E_Demand,2030,2,5,6,0.0
4496,SK_E_Demand,2030,2,7,8,0.0
4497,SK_E_Demand,2030,2,9,10,0.0
4498,SK_E_Demand,2030,2,11,12,0.0
4499,SK_E_Demand,2030,2,13,14,0.0
4500,SK_E_Demand,2030,2,15,16,0.0
4501,SK_E_Demand,2030,2,17,18,0.0
4502,SK_E_Demand,2030,2,19,20,0.0
4503,SK_E_Demand,2030,2,21,22,0.0
4504,SK_E_Demand,2030,2,23,24,0.0
4505,SK_E_Demand,2030,3,1,2,1.0266
4506,SK_E_Demand,2030,3,3,4,1.0266
4507,SK_E_Demand,2030,3,5,6,1.0266
4508,SK_E_Demand,2030,3,7,8,1.0266
4509,SK_E_Demand,2030,3,9,10,1.0266
4510,SK_E_Demand,2030,3,11,12,1.3919999999999995
4511,SK_E_Demand,2030,3,13,14,1.9140000000000001
4512,SK_E_Demand,2030,3,15,16,2.436
4513,SK_E_Demand,2030,3,17,18,1.9140000000000001
4514,SK_E_Demand,2030,3,19,20,1.9140000000000001
4515,SK_E_Demand,2030,3,21,22,0.9570000000000001
4516,SK_E_Demand,2030,3,23,24,0.0
4517,SK_E_Demand,2030,4,1,2,0.8142
4518,SK_E_Demand,2030,4,3,4,0.8142
4519,SK_E_Demand,2030,4,5,6,0.8142
4520,SK_E_Demand,2030,4,7,8,0.8142
4521,SK_E_Demand,2030,4,9,10,0.8142
4522,SK_E_Demand,2030,4,11,12,0.8142
4523,SK_E_Demand,2030,4,13,14,0.8142
4524,SK_E_Demand,2030,4,15,16,0.8142
4525,SK_E_Demand,2030,4,17,18,1.1661000000000001
4526,SK_E_Demand,2030,4,19,20,1.1661000000000001
4527,SK_E_Demand,2030,4,21,22,0.8142
4528,SK_E_Demand,2030,4,23,24,0.8142
4529,SK_E_Demand,2030,5,1,2,0.0
4530,SK_E_Demand,2030,5,3,4,0.0
4531,SK_E_Demand,2030,5,5,6,0.0
4532,SK_E_Demand,2030,5,7,8,0.0
4533,SK_E_Demand,2030,5,9,10,0.0
4534,SK_E_Demand,2030,5,11,12,0.0
4535,SK_E_Demand,2030,5,13,14,0.0
4536,SK_E_Demand,2030,5,15,16,0.0
4537,SK_E_Demand,2030,5,17,18,0.0
4538,SK_E_Demand,2030,5,19,20,0.0
4539,SK_E_Demand,2030,5,21,22,0.0
4540,SK_E_Demand,2030,5,23,24,0.0
4541,SK_E_Demand,2030,6,1,2,0.6372
4542,SK_E_Demand,2030,6,3,4,0.6372
4543,SK_E_Demand,2030,6,5,6,0.6372
4544,SK_E_Demand,2030,6,7,8,0.6372
4545,SK_E_Demand,2030,6,9,10,0.6372
4546,SK_E_Demand,2030,6,11,12,0.6372
4547,SK_E_Demand,2030,6,13,14,0.0
4548,SK_E_Demand,2030,6,15,16,0.0
4549,SK_E_Demand,2030,6,17,18,0.6372
4550,SK_E_Demand,2030,6,19,20,0.6372
4551,SK_E_Demand,2030,6,21,22,0.6372
4552,SK_E_Demand,2030,6,23,24,0.0
4553,SK_E_Demand,2030,7,1,2,1.3098
4554,SK_E_Demand,2030,7,3,4,1.3098
4555,SK_E_Demand,2030,7,5,6,1.3098
4556,SK_E_Demand,2030,7,7,8,1.3098
4557,SK_E_Demand,2030,7,9,10,1.3098
4558,SK_E_Demand,2030,7,11,12,1.3098
4559,SK_E_Demand,2030,7,13,14,1.3098
4560,SK_E_Demand,2030,7,15,16,1.3098
4561,SK_E_Demand,2030,7,17,18,1.3098
4562,SK_E_Demand,2030,7,19,20,3.7739999999999996
4563,SK_E_Demand,2030,7,21,22,1.3098
4564,SK_E_Demand,2030,7,23,24,1.3098
4565,SK_E_Demand,2030,8,1,2,1.0974
4566,SK_E_Demand,2030,8,3,4,0.5487
4567,SK_E_Demand,2030,8,5,6,0.0
4568,SK_E_Demand,2030,8,7,8,1.0974
4569,SK_E_Demand,2030,8,9,10,1.0974
4570,SK_E_Demand,2030,8,11,12,0.5106000000000002
4571,SK_E_Demand,2030,8,13,14,0.0
4572,SK_E_Demand,2030,8,15,16,0.0
4573,SK_E_Demand,2030,8,17,18,0.5487
4574,SK_E_Demand,2030,8,19,20,1.0974
4575,SK_E_Demand,2030,8,21,22,1.0974
4576,SK_E_Demand,2030,8,23,24,1.0974
4577,SK_E_Demand,2030,9,1,2,0.0
4578,SK_E_Demand,2030,9,3,4,0.0
4579,SK_E_Demand,2030,9,5,6,0.0
4580,SK_E_Demand,2030,9,7,8,0.0
4581,SK_E_Demand,2030,9,9,10,0.0
4582,SK_E_Demand,2030,9,11,12,0.0
4583,SK_E_Demand,2030,9,13,14,0.0
4584,SK_E_Demand,2030,9,15,16,0.0
4585,SK_E_Demand,2030,9,17,18,0.7611
4586,SK_E_Demand,2030,9,19,20,1.5222
4587,SK_E_Demand,2030,9,21,22,1.5222
4588,SK_E_Demand,2030,9,23,24,0.0
4589,SK_E_Demand,2030,10,1,2,1.6284
4590,SK_E_Demand,2030,10,3,4,2.3322000000000003
4591,SK_E_Demand,2030,10,5,6,3.036
4592,SK_E_Demand,2030,10,7,8,3.036
4593,SK_E_Demand,2030,10,9,10,3.036
4594,SK_E_Demand,2030,10,11,12,4.691999999999999
4595,SK_E_Demand,2030,10,13,14,4.691999999999999
4596,SK_E_Demand,2030,10,15,16,4.691999999999999
4597,SK_E_Demand,2030,10,17,18,26.405897116999004
4598,SK_E_Demand,2030,10,19,20,3.864
4599,SK_E_Demand,2030,10,21,22,3.036
4600,SK_E_Demand,2030,10,23,24,1.6284
4601,UK_E_Demand,2030,1,1,1,0.0
4602,UK_E_Demand,2030,1,2,2,0.0
4603,UK_E_Demand,2030,1,3,3,0.0
4604,UK_E_Demand,2030,1,4,4,0.0
4605,UK_E_Demand,2030,1,5,5,0.0
4606,UK_E_Demand,2030,1,6,6,0.0
4607,UK_E_Demand,2030,1,7,7,0.0
4608,UK_E_Demand,2030,1,8,8,1.749
4609,UK_E_Demand,2030,1,9,9,1.749
4610,UK_E_Demand,2030,1,10,10,2.703
4611,UK_E_Demand,2030,1,11,11,1.749
4612,UK_E_Demand,2030,1,12,12,1.749
4613,UK_E_Demand,2030,1,13,13,1.749
4614,UK_E_Demand,2030,1,14,14,1.749
4615,UK_E_Demand,2030,1,15,15,0.5787000000000018
4616,UK_E_Demand,2030,1,16,16,0.5787000000000018
4617,UK_E_Demand,2030,1,17,17,0.5787000000000018
4618,UK_E_Demand,2030,1,18,18,0.5787000000000018
4619,UK_E_Demand,2030,1,19,19,1.749
4620,UK_E_Demand,2030,1,20,20,1.749
4621,UK_E_Demand,2030,1,21,21,1.749
4622,UK_E_Demand,2030,1,22,22,0.0
4623,UK_E_Demand,2030,1,23,23,0.0
4624,UK_E_Demand,2030,1,24,24,0.0
4625,UK_E_Demand,2030,2,1,1,0.0
4626,UK_E_Demand,2030,2,2,2,0.0
4627,UK_E_Demand,2030,2,3,3,0.0
4628,UK_E_Demand,2030,2,4,4,0.0
4629,UK_E_Demand,2030,2,5,5,0.0
4630,UK_E_Demand,2030,2,6,6,0.0
4631,UK_E_Demand,2030,2,7,7,0.0
4632,UK_E_Demand,2030,2,8,8,0.0
4633,UK_E_Demand,2030,2,9,9,0.0
4634,UK_E_Demand,2030,2,10,10,0.5841000000000001
4635,UK_E_Demand,2030,2,11,11,0.5841000000000001
4636,UK_E_Demand,2030,2,12,12,0.5841000000000001
4637,UK_E_Demand,2030,2,13,13,0.5841000000000001
4638,UK_E_Demand,2030,2,14,14,0.5841000000000001
4639,UK_E_Demand,2030,2,15,15,0.5841000000000001
4640,UK_E_Demand,2030,2,16,16,0.5841000000000001
4641,UK_E_Demand,2030,2,17,17,0.5841000000000001
4642,UK_E_Demand,2030,2,18,18,0.5841000000000001
4643,UK_E_Demand,2030,2,19,19,0.5841000000000001
4644,UK_E_Demand,2030,2,20,20,0.5841000000000001
4645,UK_E_Demand,2030,2,21,21,0.5841000000000001
4646,UK_E_Demand,2030,2,22,22,0.0
4647,UK_E_Demand,2030,2,23,23,0.0
4648,UK_E_Demand,2030,2,24,24,0.0
4649,UK_E_Demand,2030,3,1,1,0.0
4650,UK_E_Demand,2030,3,2,2,0.0
4651,UK_E_Demand,2030,3,3,3,0.0
4652,UK_E_Demand,2030,3,4,4,0.0
4653,UK_E_Demand,2030,3,5,5,0.0
4654,UK_E_Demand,2030,3,6,6,0.0
4655,UK_E_Demand,2030,3,7,7,0.0
4656,UK_E_Demand,2030,3,8,8,0.0
4657,UK_E_Demand,2030,3,9,9,0.0
4658,UK_E_Demand,2030,3,10,10,0.0
4659,UK_E_Demand,2030,3,11,11,0.0
4660,UK_E_Demand,2030,3,12,12,0.0
4661,UK_E_Demand,2030,3,13,13,0.0
4662,UK_E_Demand,2030,3,14,14,0.0
4663,UK_E_Demand,2030,3,15,15,0.0
4664,UK_E_Demand,2030,3,16,16,0.0
4665,UK_E_Demand,2030,3,17,17,0.0
4666,UK_E_Demand,2030,3,18,18,0.0
4667,UK_E_Demand,2030,3,19,19,0.0
4668,UK_E_Demand,2030,3,20,20,0.0
4669,UK_E_Demand,2030,3,21,21,0.0
4670,UK_E_Demand,2030,3,22,22,0.0
4671,UK_E_Demand,2030,3,23,23,0.0
4672,UK_E_Demand,2030,3,24,24,0.0
4673,UK_E_Demand,2030,4,1,1,0.0
4674,UK_E_Demand,2030,4,2,2,0.0
4675,UK_E_Demand,2030,4,3,3,0.0
4676,UK_E_Demand,2030,4,4,4,0.0
4677,UK_E_Demand,2030,4,5,5,0.0
4678,UK_E_Demand,2030,4,6,6,0.0
4679,UK_E_Demand,2030,4,7,7,0.0
4680,UK_E_Demand,2030,4,8,8,0.0
4681,UK_E_Demand,2030,4,9,9,0.0
4682,UK_E_Demand,2030,4,10,10,0.0
4683,UK_E_Demand,2030,4,11,11,0.0
4684,UK_E_Demand,2030,4,12,12,0.0
4685,UK_E_Demand,2030,4,13,13,0.0
4686,UK_E_Demand,2030,4,14,14,0.0
4687,UK_E_Demand,2030,4,15,15,0.0
4688,UK_E_Demand,2030,4,16,16,0.0
4689,UK_E_Demand,2030,4,17,17,0.0
4690,UK_E_Demand,2030,4,18,18,0.0
4691,UK_E_Demand,2030,4,19,19,0.0
4692,UK_E_Demand,2030,4,20,20,0.0
4693,UK_E_Demand,2030,4,21,21,0.0
4694,UK_E_Demand,2030,4,22,22,0.0
4695,UK_E_Demand,2030,4,23,23,0.0
4696,UK_E_Demand,2030,4,24,24,0.0
4697,UK_E_Demand,2030,5,1,1,0.0
4698,UK_E_Demand,2030,5,2,2,0.0
4699,UK_E_Demand,2030,5,3,3,0.0
4700,UK_E_Demand,2030,5,4,4,0.0
4701,UK_E_Demand,2030,5,5,5,0.0
4702,UK_E_Demand,2030,5,6,6,0.0
4703,UK_E_Demand,2030,5,7,7,0.0
4704,UK_E_Demand,2030,5,8,8,0.0
4705,UK_E_Demand,2030,5,9,9,0.0
4706,UK_E_Demand,2030,5,10,10,0.0
4707,UK_E_Demand,2030,5,11,11,0.0
4708,UK_E_Demand,2030,5,12,12,0.0
4709,UK_E_Demand,2030,5,13,13,0.0
4710,UK_E_Demand,2030,5,14,14,0.0
4711,UK_E_Demand,2030,5,15,15,0.0
4712,UK_E_Demand,2030,5,16,16,0.0
4713,UK_E_Demand,2030,5,17,17,0.0
4714,UK_E_Demand,2030,5,18,18,0.0
4715,UK_E_Demand,2030,5,19,19,0.0
4716,UK_E_Demand,2030,5,20,20,0.0
4717,UK_E_Demand,2030,5,21,21,0.0
4718,UK_E_Demand,2030,5,22,22,0.0
4719,UK_E_Demand,2030,5,23,23,0.0
4720,UK_E_Demand,2030,5,24,24,0.0
4721,UK_E_Demand,2030,6,1,1,0.0
4722,UK_E_Demand,2030,6,2,2,0.0
4723,UK_E_Demand,2030,6,3,3,0.0
4724,UK_E_Demand,2030,6,4,4,0.0
4725,UK_E_Demand,2030,6,5,5,0.0
4726,UK_E_Demand,2030,6,6,6,0.0
4727,UK_E_Demand,2030,6,7,7,0.0
4728,UK_E_Demand,2030,6,8,8,0.0
4729,UK_E_Demand,2030,6,9,9,0.3186
4730,UK_E_Demand,2030,6,10,10,0.3186
4731,UK_E_Demand,2030,6,11,11,0.3186
4732,UK_E_Demand,2030,6,12,12,0.3186
4733,UK_E_Demand,2030,6,13,13,0.3186
4734,UK_E_Demand,2030,6,14,14,0.0
4735,UK_E_Demand,2030,6,15,15,0.0
4736,UK_E_Demand,2030,6,16,16,0.0
4737,UK_E_Demand,2030,6,17,17,0.0
4738,UK_E_Demand,2030,6,18,18,0.0
4739,UK_E_Demand,2030,6,19,19,0.0
4740,UK_E_Demand,2030,6,20,20,0.0
4741,UK_E_Demand,2030,6,21,21,0.0
4742,UK_E_Demand,2030,6,22,22,0.0
4743,UK_E_Demand,2030,6,23,23,0.0
4744,UK_E_Demand,2030,6,24,24,0.0
4745,UK_E_Demand,2030,7,1,1,0.0
4746,UK_E_Demand,2030,7,2,2,0.0
4747,UK_E_Demand,2030,7,3,3,0.0
4748,UK_E_Demand,2030,7,4,4,0.0
4749,UK_E_Demand,2030,7,5,5,0.0
4750,UK_E_Demand,2030,7,6,6,0.0
4751,UK_E_Demand,2030,7,7,7,0.0
4752,UK_E_Demand,2030,7,8,8,1.221
4753,UK_E_Demand,2030,7,9,9,1.221
4754,UK_E_Demand,2030,7,10,10,1.221
4755,UK_E_Demand,2030,7,11,11,1.8869999999999998
4756,UK_E_Demand,2030,7,12,12,1.8869999999999998
4757,UK_E_Demand,2030,7,13,13,1.8869999999999998
4758,UK_E_Demand,2030,7,14,14,1.221
4759,UK_E_Demand,2030,7,15,15,1.221
4760,UK_E_Demand,2030,7,16,16,1.221
4761,UK_E_Demand,2030,7,17,17,1.221
4762,UK_E_Demand,2030,7,18,18,1.9656000000000018
4763,UK_E_Demand,2030,7,19,19,1.9656000000000018
4764,UK_E_Demand,2030,7,20,20,1.9656000000000018
4765,UK_E_Demand,2030,7,21,21,1.8869999999999998
4766,UK_E_Demand,2030,7,22,22,0.6549
4767,UK_E_Demand,2030,7,23,23,0.0
4768,UK_E_Demand,2030,7,24,24,0.0
4769,UK_E_Demand,2030,8,1,1,0.0
4770,UK_E_Demand,2030,8,2,2,0.0
4771,UK_E_Demand,2030,8,3,3,0.0
4772,UK_E_Demand,2030,8,4,4,0.0
4773,UK_E_Demand,2030,8,5,5,0.0
4774,UK_E_Demand,2030,8,6,6,0.0
4775,UK_E_Demand,2030,8,7,7,0.0
4776,UK_E_Demand,2030,8,8,8,0.0
4777,UK_E_Demand,2030,8,9,9,0.0
4778,UK_E_Demand,2030,8,10,10,0.0
4779,UK_E_Demand,2030,8,11,11,0.0
4780,UK_E_Demand,2030,8,12,12,0.0
4781,UK_E_Demand,2030,8,13,13,0.0
4782,UK_E_Demand,2030,8,14,14,0.0
4783,UK_E_Demand,2030,8,15,15,0.0
4784,UK_E_Demand,2030,8,16,16,0.0
4785,UK_E_Demand,2030,8,17,17,0.0
4786,UK_E_Demand,2030,8,18,18,0.0
4787,UK_E_Demand,2030,8,19,19,0.0
4788,UK_E_Demand,2030,8,20,20,0.0
4789,UK_E_Demand,2030,8,21,21,0.0
4790,UK_E_Demand,2030,8,22,22,0.0
4791,UK_E_Demand,2030,8,23,23,0.0
4792,UK_E_Demand,2030,8,24,24,0.0
4793,UK_E_Demand,2030,9,1,1,0.0
4794,UK_E_Demand,2030,9,2,2,0.0
4795,UK_E_Demand,2030,9,3,3,0.0
4796,UK_E_Demand,2030,9,4,4,0.0
4797,UK_E_Demand,2030,9,5,5,0.0
4798,UK_E_Demand,2030,9,6,6,0.0
4799,UK_E_Demand,2030,9,7,7,0.0
4800,UK_E_Demand,2030,9,8,8,0.0
4801,UK_E_Demand,2030,9,9,9,0.0
4802,UK_E_Demand,2030,9,10,10,0.0
4803,UK_E_Demand,2030,9,11,11,0.0
4804,UK_E_Demand,2030,9,12,12,0.0
4805,UK_E_Demand,2030,9,13,13,0.0
4806,UK_E_Demand,2030,9,14,14,0.0
4807,UK_E_Demand,2030,9,15,15,0.0
4808,UK_E_Demand,2030,9,16,16,0.0
4809,UK_E_Demand,2030,9,17,17,0.0
4810,UK_E_Demand,2030,9,18,18,0.0
4811,UK_E_Demand,2030,9,19,19,0.0
4812,UK_E_Demand,2030,9,20,20,0.0
4813,UK_E_Demand,2030,9,21,21,0.0
4814,UK_E_Demand,2030,9,22,22,0.0
4815,UK_E_Demand,2030,9,23,23,0.0
4816,UK_E_Demand,2030,9,24,24,0.0
4817,UK_E_Demand,2030,10,1,1,0.0
4818,UK_E_Demand,2030,10,2,2,0.0
4819,UK_E_Demand,2030,10,3,3,0.0
4820,UK_E_Demand,2030,10,4,4,0.0
4821,UK_E_Demand,2030,10,5,5,0.0
4822,UK_E_Demand,2030,10,6,6,0.0
4823,UK_E_Demand,2030,10,7,7,1.518
4824,UK_E_Demand,2030,10,8,8,1.518
4825,UK_E_Demand,2030,10,9,9,1.518
4826,UK_E_Demand,2030,10,10,10,1.518
4827,UK_E_Demand,2030,10,11,11,2.3459999999999996
4828,UK_E_Demand,2030,10,12,12,2.3459999999999996
4829,UK_E_Demand,2030,10,13,13,2.3459999999999996
4830,UK_E_Demand,2030,10,14,14,2.3459999999999996
4831,UK_E_Demand,2030,10,15,15,2.3459999999999996
4832,UK_E_Demand,2030,10,16,16,2.3459999999999996
4833,UK_E_Demand,2030,10,17,17,6.942565705666336
4834,UK_E_Demand,2030,10,18,18,19.38473141133267
4835,UK_E_Demand,2030,10,19,19,2.3459999999999996
4836,UK_E_Demand,2030,10,20,20,1.518
4837,UK_E_Demand,2030,10,21,21,1.518
4838,UK_E_Demand,2030,10,22,22,1.518
4839,UK_E_Demand,2030,10,23,23,0.0
4840,UK_E_Demand,2030,10,24,24,0.0
4841,BG_E_Demand,2030,1,1,5,12.591300000000004
4842,BG_E_Demand,2030,1,6,10,4.690500000000001
4843,BG_E_Demand,2030,1,11,15,4.6905
4844,BG_E_Demand,2030,1,16,24,13.514999999999999
4845,BG_E_Demand,2030,2,1,5,0.0
4846,BG_E_Demand,2030,2,6,10,0.0
4847,BG_E_Demand,2030,2,11,15,0.0
4848,BG_E_Demand,2030,2,16,24,0.0
4849,BG_E_Demand,2030,3,1,5,4.785
4850,BG_E_Demand,2030,3,6,10,7.395
4851,BG_E_Demand,2030,3,11,15,4.9416
4852,BG_E_Demand,2030,3,16,24,27.28756282266535
4853,BG_E_Demand,2030,4,1,5,0.8142000000000005
4854,BG_E_Demand,2030,4,6,10,2.0355
4855,BG_E_Demand,2030,4,11,15,2.0355
4856,BG_E_Demand,2030,4,16,24,5.589
4857,BG_E_Demand,2030,5,1,5,0.0
4858,BG_E_Demand,2030,5,6,10,4.602
4859,BG_E_Demand,2030,5,11,15,4.602
4860,BG_E_Demand,2030,5,16,24,5.5224
4861,BG_E_Demand,2030,6,1,5,1.593
4862,BG_E_Demand,2030,6,6,10,1.593
4863,BG_E_Demand,2030,6,11,15,0.0
4864,BG_E_Demand,2030,6,16,24,1.593
4865,BG_E_Demand,2030,7,1,5,3.2745
4866,BG_E_Demand,2030,7,6,10,3.2745
4867,BG_E_Demand,2030,7,11,15,1.3098
4868,BG_E_Demand,2030,7,16,24,8.3583
4869,BG_E_Demand,2030,8,1,5,2.7435
4870,BG_E_Demand,2030,8,6,10,2.7435
4871,BG_E_Demand,2030,8,11,15,1.0592999999999995
4872,BG_E_Demand,2030,8,16,24,3.2922000000000002
4873,BG_E_Demand,2030,9,1,5,3.8055
4874,BG_E_Demand,2030,9,6,10,3.8055000000000003
4875,BG_E_Demand,2030,9,11,15,3.8055
4876,BG_E_Demand,2030,9,16,24,7.095000000000001
4877,BG_E_Demand,2030,10,1,5,4.071
4878,BG_E_Demand,2030,10,6,10,7.590000000000001
4879,BG_E_Demand,2030,10,11,15,4.071
4880,BG_E_Demand,2030,10,16,24,11.729999999999999
