id,asset,year,rep_period,time_block_start,time_block_end,solution
280,BE_Battery,2030,7,16,16,528.2068593261965
281,BE_Battery,2030,7,17,17,528.2068593261965
282,BE_Battery,2030,7,18,18,355.757079450269
283,BE_Battery,2030,7,19,19,0.0
284,BE_Battery,2030,7,20,20,0.0
285,BE_Battery,2030,7,21,21,158.7217860682431
286,BE_Battery,2030,7,22,22,0.0
287,BE_Battery,2030,7,23,23,150.71041681592214
288,BE_Battery,2030,7,24,24,0.0
289,BE_Battery,2030,8,1,1,0.0
290,BE_Battery,2030,8,2,2,0.0
291,BE_Battery,2030,8,3,3,0.0
292,BE_Battery,2030,8,4,4,0.0
293,BE_Battery,2030,8,5,5,0.0
294,BE_Battery,2030,8,6,6,0.0
295,BE_Battery,2030,8,7,7,0.0
296,BE_Battery,2030,8,8,8,0.0
297,BE_Battery,2030,8,9,9,0.0
298,BE_Battery,2030,8,10,10,0.0
299,BE_Battery,2030,8,11,11,0.0
300,BE_Battery,2030,8,12,12,0.0
301,BE_Battery,2030,8,13,13,0.0
302,BE_Battery,2030,8,14,14,0.0
303,BE_Battery,2030,8,15,15,0.0
304,BE_Battery,2030,8,16,16,0.0
305,BE_Battery,2030,8,17,17,0.0
306,BE_Battery,2030,8,18,18,0.0
307,BE_Battery,2030,8,19,19,321.8010341227372
308,BE_Battery,2030,8,20,20,0.0
309,BE_Battery,2030,8,21,21,0.0
310,BE_Battery,2030,8,22,22,0.0
311,BE_Battery,2030,8,23,23,0.0
312,BE_Battery,2030,8,24,24,0.0
313,BE_Battery,2030,9,1,1,0.0
314,BE_Battery,2030,9,2,2,0.0
315,BE_Battery,2030,9,3,3,0.0
316,BE_Battery,2030,9,4,4,0.0
317,BE_Battery,2030,9,5,5,172.44977987592756
318,BE_Battery,2030,9,6,6,528.2068593261965
319,BE_Battery,2030,9,7,7,522.5045980521876
320,BE_Battery,2030,9,8,8,268.02197548620086
321,BE_Battery,2030,9,9,9,163.03363479248628
322,BE_Battery,2030,9,10,10,0.0
323,BE_Battery,2030,9,11,11,252.3145477421981
324,BE_Battery,2030,9,12,12,0.0
325,BE_Battery,2030,9,13,13,0.0
326,BE_Battery,2030,9,14,14,0.0
327,BE_Battery,2030,9,15,15,0.0
328,BE_Battery,2030,9,16,16,172.44977987592756
329,BE_Battery,2030,9,17,17,528.2068593261965
330,BE_Battery,2030,9,18,18,528.2068593261965
331,BE_Battery,2030,9,19,19,224.12696062169493
332,BE_Battery,2030,9,20,20,0.0
333,BE_Battery,2030,9,21,21,0.0
334,BE_Battery,2030,9,22,22,350.1493526975564
335,BE_Battery,2030,9,23,23,350.1493526975564
336,BE_Battery,2030,9,24,24,0.0
337,BE_Battery,2030,10,1,1,355.757079450269
338,BE_Battery,2030,10,2,2,0.0
339,BE_Battery,2030,10,3,3,355.757079450269
340,BE_Battery,2030,10,4,4,528.2068593261965
341,BE_Battery,2030,10,5,5,528.2068593261965
342,BE_Battery,2030,10,6,6,338.219166209622
343,BE_Battery,2030,10,7,7,95.8281732370724
344,BE_Battery,2030,10,8,8,430.9042665373963
345,BE_Battery,2030,10,9,9,232.24923659062915
346,BE_Battery,2030,10,10,10,232.24923659062915
347,BE_Battery,2030,10,11,11,172.44977987592756
348,BE_Battery,2030,10,12,12,172.44977987592756
349,BE_Battery,2030,10,13,13,172.44977987592756
350,BE_Battery,2030,10,14,14,528.2068593261965
351,BE_Battery,2030,10,15,15,528.2068593261965
352,BE_Battery,2030,10,16,16,497.50014292093783
353,BE_Battery,2030,10,17,17,195.44107911634148
354,BE_Battery,2030,10,18,18,0.0
355,BE_Battery,2030,10,19,19,0.0
356,BE_Battery,2030,10,20,20,0.0
357,BE_Battery,2030,10,21,21,0.0
358,BE_Battery,2030,10,22,22,60.102458069140994
359,BE_Battery,2030,10,23,23,0.0
360,BE_Battery,2030,10,24,24,0.0
361,BG_Battery,2030,1,1,5,0.0
362,BG_Battery,2030,1,6,10,0.0
363,BG_Battery,2030,1,11,15,0.0
364,BG_Battery,2030,1,16,20,0.0
365,BG_Battery,2030,2,1,5,0.0
366,BG_Battery,2030,2,6,10,0.0
367,BG_Battery,2030,2,11,15,205.1793289675729
368,BG_Battery,2030,2,16,20,0.0
369,BG_Battery,2030,3,1,5,205.1793289675729
370,BG_Battery,2030,3,6,10,0.0
371,BG_Battery,2030,3,11,15,205.1793289675729
372,BG_Battery,2030,3,16,20,0.0
373,BG_Battery,2030,4,1,5,187.3060724917832
374,BG_Battery,2030,4,6,10,187.3060724917832
375,BG_Battery,2030,4,11,15,205.1793289675729
376,BG_Battery,2030,4,16,20,0.0
377,BG_Battery,2030,5,1,5,205.1793289675729
378,BG_Battery,2030,5,6,10,0.0
379,BG_Battery,2030,5,11,15,205.1793289675729
380,BG_Battery,2030,5,16,20,0.0
381,BG_Battery,2030,6,1,5,0.0
382,BG_Battery,2030,6,6,10,0.0
383,BG_Battery,2030,6,11,15,88.33265154627725
384,BG_Battery,2030,6,16,20,0.0
385,BG_Battery,2030,7,1,5,0.0
386,BG_Battery,2030,7,6,10,0.0
387,BG_Battery,2030,7,11,15,205.1793289675729
388,BG_Battery,2030,7,16,20,0.0
389,BG_Battery,2030,8,1,5,0.0
390,BG_Battery,2030,8,6,10,0.0
391,BG_Battery,2030,8,11,15,0.0
392,BG_Battery,2030,8,16,20,0.0
393,BG_Battery,2030,9,1,5,202.53491527757967
394,BG_Battery,2030,9,6,10,0.0
395,BG_Battery,2030,9,11,15,205.1793289675729
396,BG_Battery,2030,9,16,20,0.0
397,BG_Battery,2030,10,1,5,205.1793289675729
398,BG_Battery,2030,10,6,10,0.0
399,BG_Battery,2030,10,11,15,205.1793289675729
400,BG_Battery,2030,10,16,20,0.0
401,CH_Battery,2030,1,1,2,0.0
402,CH_Battery,2030,1,3,4,184.03001630406578
403,CH_Battery,2030,1,5,6,0.0
404,CH_Battery,2030,1,7,8,0.0
405,CH_Battery,2030,1,9,10,0.0
406,CH_Battery,2030,1,11,12,0.0
407,CH_Battery,2030,1,13,14,19.046528535342283
408,CH_Battery,2030,1,15,16,184.03001630406578
409,CH_Battery,2030,1,17,18,184.03001630406578
410,CH_Battery,2030,1,19,20,184.03001630406578
411,CH_Battery,2030,1,21,22,0.0
412,CH_Battery,2030,1,23,24,0.0
413,CH_Battery,2030,2,1,2,0.0
414,CH_Battery,2030,2,3,4,0.0
415,CH_Battery,2030,2,5,6,0.0
416,CH_Battery,2030,2,7,8,0.0
417,CH_Battery,2030,2,9,10,184.03001630406578
418,CH_Battery,2030,2,11,12,0.0
419,CH_Battery,2030,2,13,14,184.03001630406578
420,CH_Battery,2030,2,15,16,184.03001630406578
421,CH_Battery,2030,2,17,18,0.0
422,CH_Battery,2030,2,19,20,0.0
423,CH_Battery,2030,2,21,22,0.0
424,CH_Battery,2030,2,23,24,0.0
425,CH_Battery,2030,3,1,2,0.0
426,CH_Battery,2030,3,3,4,0.0
427,CH_Battery,2030,3,5,6,0.0
428,CH_Battery,2030,3,7,8,0.0
429,CH_Battery,2030,3,9,10,0.0
430,CH_Battery,2030,3,11,12,50.83687206206962
431,CH_Battery,2030,3,13,14,114.70076086068848
432,CH_Battery,2030,3,15,16,184.03001630406578
433,CH_Battery,2030,3,17,18,0.0
434,CH_Battery,2030,3,19,20,0.0
435,CH_Battery,2030,3,21,22,0.0
436,CH_Battery,2030,3,23,24,0.0
437,CH_Battery,2030,4,1,2,0.0
438,CH_Battery,2030,4,3,4,184.03001630406578
439,CH_Battery,2030,4,5,6,184.03001630406578
440,CH_Battery,2030,4,7,8,1.045494766452239
441,CH_Battery,2030,4,9,10,0.0
442,CH_Battery,2030,4,11,12,0.0
443,CH_Battery,2030,4,13,14,0.0
444,CH_Battery,2030,4,15,16,0.0
445,CH_Battery,2030,4,17,18,184.03001630406578
446,CH_Battery,2030,4,19,20,6.806218162954288
447,CH_Battery,2030,4,21,22,0.0
448,CH_Battery,2030,4,23,24,0.0
449,CH_Battery,2030,5,1,2,99.5056142993501
450,CH_Battery,2030,5,3,4,99.5056142993501
451,CH_Battery,2030,5,5,6,99.5056142993501
452,CH_Battery,2030,5,7,8,0.0
453,CH_Battery,2030,5,9,10,0.0
454,CH_Battery,2030,5,11,12,0.0
455,CH_Battery,2030,5,13,14,0.0
456,CH_Battery,2030,5,15,16,0.0
457,CH_Battery,2030,5,17,18,0.0
458,CH_Battery,2030,5,19,20,0.0
459,CH_Battery,2030,5,21,22,0.0
460,CH_Battery,2030,5,23,24,0.0
461,CH_Battery,2030,6,1,2,0.0
462,CH_Battery,2030,6,3,4,0.0
463,CH_Battery,2030,6,5,6,0.0
464,CH_Battery,2030,6,7,8,0.0
465,CH_Battery,2030,6,9,10,0.0
466,CH_Battery,2030,6,11,12,0.0
467,CH_Battery,2030,6,13,14,0.0
468,CH_Battery,2030,6,15,16,184.03001630406578
469,CH_Battery,2030,6,17,18,184.03001630406578
470,CH_Battery,2030,6,19,20,0.0
471,CH_Battery,2030,6,21,22,0.0
472,CH_Battery,2030,6,23,24,0.0
473,CH_Battery,2030,7,1,2,184.03001630406578
474,CH_Battery,2030,7,3,4,184.03001630406578
475,CH_Battery,2030,7,5,6,184.03001630406578
476,CH_Battery,2030,7,7,8,0.0
477,CH_Battery,2030,7,9,10,0.0
478,CH_Battery,2030,7,11,12,184.03001630406578
479,CH_Battery,2030,7,13,14,0.0
480,CH_Battery,2030,7,15,16,184.03001630406578
481,CH_Battery,2030,7,17,18,184.03001630406578
482,CH_Battery,2030,7,19,20,184.03001630406578
483,CH_Battery,2030,7,21,22,0.0
484,CH_Battery,2030,7,23,24,0.0
485,CH_Battery,2030,8,1,2,0.0
486,CH_Battery,2030,8,3,4,184.03001630406578
487,CH_Battery,2030,8,5,6,0.0
488,CH_Battery,2030,8,7,8,36.78971904851879
489,CH_Battery,2030,8,9,10,36.78971904851879
490,CH_Battery,2030,8,11,12,36.78971904851879
491,CH_Battery,2030,8,13,14,0.0
492,CH_Battery,2030,8,15,16,184.03001630406578
493,CH_Battery,2030,8,17,18,0.0
494,CH_Battery,2030,8,19,20,0.0
495,CH_Battery,2030,8,21,22,0.0
496,CH_Battery,2030,8,23,24,0.0
497,CH_Battery,2030,9,1,2,0.0
498,CH_Battery,2030,9,3,4,184.03001630406578
499,CH_Battery,2030,9,5,6,0.0
500,CH_Battery,2030,9,7,8,0.0
501,CH_Battery,2030,9,9,10,0.0
502,CH_Battery,2030,9,11,12,0.0
503,CH_Battery,2030,9,13,14,70.60888545097424
504,CH_Battery,2030,9,15,16,125.87208156160062
505,CH_Battery,2030,9,17,18,0.0
506,CH_Battery,2030,9,19,20,0.0
507,CH_Battery,2030,9,21,22,0.0
508,CH_Battery,2030,9,23,24,0.0
509,CH_Battery,2030,10,1,2,182.4711443776746
510,CH_Battery,2030,10,3,4,0.0
511,CH_Battery,2030,10,5,6,184.03001630406578
512,CH_Battery,2030,10,7,8,0.0
513,CH_Battery,2030,10,9,10,0.0
514,CH_Battery,2030,10,11,12,184.03001630406578
515,CH_Battery,2030,10,13,14,0.0
516,CH_Battery,2030,10,15,16,184.03001630406578
517,CH_Battery,2030,10,17,18,122.66089707232351
518,CH_Battery,2030,10,19,20,0.0
519,CH_Battery,2030,10,21,22,0.0
520,CH_Battery,2030,10,23,24,0.0
521,CY_Battery,2030,1,1,4,0.0
522,CY_Battery,2030,1,5,8,0.0
523,CY_Battery,2030,1,9,12,238.51828852930203
524,CY_Battery,2030,1,13,16,238.51828852930203
525,CY_Battery,2030,1,17,20,0.0
526,CY_Battery,2030,1,21,24,0.0
527,CY_Battery,2030,2,1,4,0.0
528,CY_Battery,2030,2,5,8,0.0
529,CY_Battery,2030,2,9,12,77.65854425402972
