id,asset,year,rep_period,time_block_start,time_block_end,dual_max_input_flows_limit_simple_method
2448,IE_Battery,2030,2,24,24,0.0
2449,IE_Battery,2030,3,1,1,0.0
2450,IE_Battery,2030,3,2,2,0.0
2451,IE_Battery,2030,3,3,3,0.0
2452,IE_Battery,2030,3,4,4,0.0
2453,IE_Battery,2030,3,5,5,0.0
2454,IE_Battery,2030,3,6,6,0.0
2455,IE_Battery,2030,3,7,7,0.0
2456,IE_Battery,2030,3,8,8,0.0
2457,IE_Battery,2030,3,9,9,0.0
2458,IE_Battery,2030,3,10,10,0.0
2459,IE_Battery,2030,3,11,11,0.0
2460,IE_Battery,2030,3,12,12,0.0
2461,IE_Battery,2030,3,13,13,0.0
2462,IE_Battery,2030,3,14,14,0.0
2463,IE_Battery,2030,3,15,15,0.0
2464,IE_Battery,2030,3,16,16,0.0
2465,IE_Battery,2030,3,17,17,0.0
2466,IE_Battery,2030,3,18,18,0.0
2467,IE_Battery,2030,3,19,19,0.0
2468,IE_Battery,2030,3,20,20,0.0
2469,IE_Battery,2030,3,21,21,0.0
2470,IE_Battery,2030,3,22,22,0.0
2471,IE_Battery,2030,3,23,23,0.0
2472,IE_Battery,2030,3,24,24,0.0
2473,IE_Battery,2030,4,1,1,0.0
2474,IE_Battery,2030,4,2,2,0.0
2475,IE_Battery,2030,4,3,3,0.0
2476,IE_Battery,2030,4,4,4,0.0
2477,IE_Battery,2030,4,5,5,0.0
2478,IE_Battery,2030,4,6,6,0.0
2479,IE_Battery,2030,4,7,7,0.0
2480,IE_Battery,2030,4,8,8,0.0
2481,IE_Battery,2030,4,9,9,0.0
2482,IE_Battery,2030,4,10,10,0.0
2483,IE_Battery,2030,4,11,11,0.0
2484,IE_Battery,2030,4,12,12,0.0
2485,IE_Battery,2030,4,13,13,0.0
2486,IE_Battery,2030,4,14,14,0.0
2487,IE_Battery,2030,4,15,15,0.0
2488,IE_Battery,2030,4,16,16,0.0
2489,IE_Battery,2030,4,17,17,0.0
2490,IE_Battery,2030,4,18,18,0.0
2491,IE_Battery,2030,4,19,19,0.0
2492,IE_Battery,2030,4,20,20,0.0
2493,IE_Battery,2030,4,21,21,0.0
2494,IE_Battery,2030,4,22,22,0.0
2495,IE_Battery,2030,4,23,23,0.0
2496,IE_Battery,2030,4,24,24,0.0
2497,IE_Battery,2030,5,1,1,0.0
2498,IE_Battery,2030,5,2,2,0.0
2499,IE_Battery,2030,5,3,3,0.0
2500,IE_Battery,2030,5,4,4,0.0
2501,IE_Battery,2030,5,5,5,0.0
2502,IE_Battery,2030,5,6,6,0.0
2503,IE_Battery,2030,5,7,7,0.0
2504,IE_Battery,2030,5,8,8,0.0
2505,IE_Battery,2030,5,9,9,0.0
2506,IE_Battery,2030,5,10,10,0.0
2507,IE_Battery,2030,5,11,11,0.0
2508,IE_Battery,2030,5,12,12,0.0
2509,IE_Battery,2030,5,13,13,0.0
2510,IE_Battery,2030,5,14,14,0.0
2511,IE_Battery,2030,5,15,15,0.0
2512,IE_Battery,2030,5,16,16,0.0
2513,IE_Battery,2030,5,17,17,0.0
2514,IE_Battery,2030,5,18,18,0.0
2515,IE_Battery,2030,5,19,19,0.0
2516,IE_Battery,2030,5,20,20,0.0
2517,IE_Battery,2030,5,21,21,0.0
2518,IE_Battery,2030,5,22,22,0.0
2519,IE_Battery,2030,5,23,23,0.0
2520,IE_Battery,2030,5,24,24,0.0
2521,IE_Battery,2030,6,1,1,0.0
2522,IE_Battery,2030,6,2,2,0.0
2523,IE_Battery,2030,6,3,3,0.0
2524,IE_Battery,2030,6,4,4,0.0
2525,IE_Battery,2030,6,5,5,0.0
2526,IE_Battery,2030,6,6,6,0.0
2527,IE_Battery,2030,6,7,7,0.0
2528,IE_Battery,2030,6,8,8,0.0
2529,IE_Battery,2030,6,9,9,0.0
2530,IE_Battery,2030,6,10,10,0.0
2531,IE_Battery,2030,6,11,11,0.0
2532,IE_Battery,2030,6,12,12,0.0
2533,IE_Battery,2030,6,13,13,0.0
2534,IE_Battery,2030,6,14,14,0.0
2535,IE_Battery,2030,6,15,15,0.0
2536,IE_Battery,2030,6,16,16,0.0
2537,IE_Battery,2030,6,17,17,0.0
2538,IE_Battery,2030,6,18,18,0.0
2539,IE_Battery,2030,6,19,19,0.0
2540,IE_Battery,2030,6,20,20,0.0
2541,IE_Battery,2030,6,21,21,0.0
2542,IE_Battery,2030,6,22,22,0.0
2543,IE_Battery,2030,6,23,23,0.0
2544,IE_Battery,2030,6,24,24,0.0
2545,IE_Battery,2030,7,1,1,0.0
2546,IE_Battery,2030,7,2,2,0.0
2547,IE_Battery,2030,7,3,3,0.0
2548,IE_Battery,2030,7,4,4,0.0
2549,IE_Battery,2030,7,5,5,0.0
2550,IE_Battery,2030,7,6,6,0.0
2551,IE_Battery,2030,7,7,7,-1.221
2552,IE_Battery,2030,7,8,8,0.0
2553,IE_Battery,2030,7,9,9,0.0
2554,IE_Battery,2030,7,10,10,0.0
2555,IE_Battery,2030,7,11,11,0.0
2556,IE_Battery,2030,7,12,12,0.0
2557,IE_Battery,2030,7,13,13,0.0
2558,IE_Battery,2030,7,14,14,0.0
2559,IE_Battery,2030,7,15,15,0.0
2560,IE_Battery,2030,7,16,16,0.0
2561,IE_Battery,2030,7,17,17,0.0
2562,IE_Battery,2030,7,18,18,0.0
2563,IE_Battery,2030,7,19,19,0.0
2564,IE_Battery,2030,7,20,20,0.0
2565,IE_Battery,2030,7,21,21,0.0
2566,IE_Battery,2030,7,22,22,-2.9242918239082245
2567,IE_Battery,2030,7,23,23,0.0
2568,IE_Battery,2030,7,24,24,0.0
2569,IE_Battery,2030,8,1,1,0.0
2570,IE_Battery,2030,8,2,2,0.0
2571,IE_Battery,2030,8,3,3,0.0
2572,IE_Battery,2030,8,4,4,0.0
2573,IE_Battery,2030,8,5,5,0.0
2574,IE_Battery,2030,8,6,6,0.0
2575,IE_Battery,2030,8,7,7,0.0
2576,IE_Battery,2030,8,8,8,0.0
2577,IE_Battery,2030,8,9,9,0.0
2578,IE_Battery,2030,8,10,10,0.0
2579,IE_Battery,2030,8,11,11,0.0
2580,IE_Battery,2030,8,12,12,0.0
2581,IE_Battery,2030,8,13,13,0.0
2582,IE_Battery,2030,8,14,14,0.0
2583,IE_Battery,2030,8,15,15,0.0
2584,IE_Battery,2030,8,16,16,0.0
2585,IE_Battery,2030,8,17,17,0.0
2586,IE_Battery,2030,8,18,18,0.0
2587,IE_Battery,2030,8,19,19,0.0
2588,IE_Battery,2030,8,20,20,0.0
2589,IE_Battery,2030,8,21,21,0.0
2590,IE_Battery,2030,8,22,22,0.0
2591,IE_Battery,2030,8,23,23,0.0
2592,IE_Battery,2030,8,24,24,0.0
2593,IE_Battery,2030,9,1,1,0.0
2594,IE_Battery,2030,9,2,2,0.0
2595,IE_Battery,2030,9,3,3,0.0
2596,IE_Battery,2030,9,4,4,0.0
2597,IE_Battery,2030,9,5,5,0.0
2598,IE_Battery,2030,9,6,6,0.0
2599,IE_Battery,2030,9,7,7,0.0
2600,IE_Battery,2030,9,8,8,0.0
2601,IE_Battery,2030,9,9,9,0.0
2602,IE_Battery,2030,9,10,10,0.0
2603,IE_Battery,2030,9,11,11,0.0
2604,IE_Battery,2030,9,12,12,0.0
2605,IE_Battery,2030,9,13,13,0.0
2606,IE_Battery,2030,9,14,14,0.0
2607,IE_Battery,2030,9,15,15,0.0
2608,IE_Battery,2030,9,16,16,0.0
2609,IE_Battery,2030,9,17,17,0.0
2610,IE_Battery,2030,9,18,18,0.0
2611,IE_Battery,2030,9,19,19,0.0
2612,IE_Battery,2030,9,20,20,0.0
2613,IE_Battery,2030,9,21,21,0.0
2614,IE_Battery,2030,9,22,22,0.0
2615,IE_Battery,2030,9,23,23,0.0
2616,IE_Battery,2030,9,24,24,0.0
2617,IE_Battery,2030,10,1,1,0.0
2618,IE_Battery,2030,10,2,2,0.0
2619,IE_Battery,2030,10,3,3,0.0
2620,IE_Battery,2030,10,4,4,0.0
2621,IE_Battery,2030,10,5,5,0.0
2622,IE_Battery,2030,10,6,6,0.0
2623,IE_Battery,2030,10,7,7,0.0
2624,IE_Battery,2030,10,8,8,0.0
2625,IE_Battery,2030,10,9,9,0.0
2626,IE_Battery,2030,10,10,10,0.0
2627,IE_Battery,2030,10,11,11,0.0
2628,IE_Battery,2030,10,12,12,0.0
2629,IE_Battery,2030,10,13,13,0.0
2630,IE_Battery,2030,10,14,14,0.0
2631,IE_Battery,2030,10,15,15,0.0
2632,IE_Battery,2030,10,16,16,0.0
2633,IE_Battery,2030,10,17,17,0.0
2634,IE_Battery,2030,10,18,18,0.0
2635,IE_Battery,2030,10,19,19,0.0
2636,IE_Battery,2030,10,20,20,0.0
2637,IE_Battery,2030,10,21,21,0.0
2638,IE_Battery,2030,10,22,22,0.0
2639,IE_Battery,2030,10,23,23,0.0
2640,IE_Battery,2030,10,24,24,0.0
2641,IT_Battery,2030,1,1,2,0.0
2642,IT_Battery,2030,1,3,4,0.0
2643,IT_Battery,2030,1,5,6,0.0
2644,IT_Battery,2030,1,7,8,0.0
2645,IT_Battery,2030,1,9,10,0.0
2646,IT_Battery,2030,1,11,12,0.0
2647,IT_Battery,2030,1,13,14,0.0
2648,IT_Battery,2030,1,15,16,-0.8109000000000001
2649,IT_Battery,2030,1,17,18,0.0
2650,IT_Battery,2030,1,19,20,0.0
2651,IT_Battery,2030,1,21,22,0.0
2652,IT_Battery,2030,1,23,24,0.0
2653,IT_Battery,2030,2,1,2,0.0
2654,IT_Battery,2030,2,3,4,0.0
2655,IT_Battery,2030,2,5,6,0.0
2656,IT_Battery,2030,2,7,8,0.0
2657,IT_Battery,2030,2,9,10,0.0
2658,IT_Battery,2030,2,11,12,0.0
2659,IT_Battery,2030,2,13,14,0.0
2660,IT_Battery,2030,2,15,16,0.0
2661,IT_Battery,2030,2,17,18,0.0
2662,IT_Battery,2030,2,19,20,0.0
2663,IT_Battery,2030,2,21,22,0.0
2664,IT_Battery,2030,2,23,24,0.0
2665,IT_Battery,2030,3,1,2,0.0
2666,IT_Battery,2030,3,3,4,0.0
2667,IT_Battery,2030,3,5,6,0.0
2668,IT_Battery,2030,3,7,8,0.0
2669,IT_Battery,2030,3,9,10,0.0
2670,IT_Battery,2030,3,11,12,0.0
2671,IT_Battery,2030,3,13,14,0.0
2672,IT_Battery,2030,3,15,16,-1.2771395874244322
2673,IT_Battery,2030,3,17,18,0.0
2674,IT_Battery,2030,3,19,20,0.0
2675,IT_Battery,2030,3,21,22,0.0
2676,IT_Battery,2030,3,23,24,0.0
2677,IT_Battery,2030,4,1,2,0.0
2678,IT_Battery,2030,4,3,4,0.0
2679,IT_Battery,2030,4,5,6,0.0
2680,IT_Battery,2030,4,7,8,0.0
2681,IT_Battery,2030,4,9,10,0.0
2682,IT_Battery,2030,4,11,12,0.0
2683,IT_Battery,2030,4,13,14,0.0
2684,IT_Battery,2030,4,15,16,0.0
2685,IT_Battery,2030,4,17,18,0.0
2686,IT_Battery,2030,4,19,20,0.0
2687,IT_Battery,2030,4,21,22,0.0
2688,IT_Battery,2030,4,23,24,0.0
2689,IT_Battery,2030,5,1,2,0.0
2690,IT_Battery,2030,5,3,4,0.0
2691,IT_Battery,2030,5,5,6,0.0
2692,IT_Battery,2030,5,7,8,0.0
2693,IT_Battery,2030,5,9,10,0.0
2694,IT_Battery,2030,5,11,12,0.0
2695,IT_Battery,2030,5,13,14,0.0
2696,IT_Battery,2030,5,15,16,0.0
2697,IT_Battery,2030,5,17,18,0.0
2698,IT_Battery,2030,5,19,20,0.0
2699,IT_Battery,2030,5,21,22,0.0
2700,IT_Battery,2030,5,23,24,0.0
2701,IT_Battery,2030,6,1,2,0.0
2702,IT_Battery,2030,6,3,4,0.0
2703,IT_Battery,2030,6,5,6,0.0
2704,IT_Battery,2030,6,7,8,0.0
2705,IT_Battery,2030,6,9,10,0.0
2706,IT_Battery,2030,6,11,12,0.0
2707,IT_Battery,2030,6,13,14,0.0
2708,IT_Battery,2030,6,15,16,0.0
2709,IT_Battery,2030,6,17,18,0.0
2710,IT_Battery,2030,6,19,20,0.0
2711,IT_Battery,2030,6,21,22,0.0
2712,IT_Battery,2030,6,23,24,0.0
2713,IT_Battery,2030,7,1,2,0.0
2714,IT_Battery,2030,7,3,4,0.0
2715,IT_Battery,2030,7,5,6,0.0
2716,IT_Battery,2030,7,7,8,0.0
2717,IT_Battery,2030,7,9,10,0.0
2718,IT_Battery,2030,7,11,12,0.0
2719,IT_Battery,2030,7,13,14,0.0
2720,IT_Battery,2030,7,15,16,0.0
2721,IT_Battery,2030,7,17,18,0.0
2722,IT_Battery,2030,7,19,20,0.0
2723,IT_Battery,2030,7,21,22,0.0
2724,IT_Battery,2030,7,23,24,0.0
2725,IT_Battery,2030,8,1,2,0.0
2726,IT_Battery,2030,8,3,4,0.0
2727,IT_Battery,2030,8,5,6,0.0
2728,IT_Battery,2030,8,7,8,0.0
2729,IT_Battery,2030,8,9,10,0.0
2730,IT_Battery,2030,8,11,12,0.0
2731,IT_Battery,2030,8,13,14,0.0
2732,IT_Battery,2030,8,15,16,0.0
2733,IT_Battery,2030,8,17,18,0.0
2734,IT_Battery,2030,8,19,20,0.0
2735,IT_Battery,2030,8,21,22,0.0
2736,IT_Battery,2030,8,23,24,0.0
2737,IT_Battery,2030,9,1,2,0.0
2738,IT_Battery,2030,9,3,4,0.0
2739,IT_Battery,2030,9,5,6,0.0
2740,IT_Battery,2030,9,7,8,0.0
2741,IT_Battery,2030,9,9,10,0.0
2742,IT_Battery,2030,9,11,12,0.0
2743,IT_Battery,2030,9,13,14,0.0
2744,IT_Battery,2030,9,15,16,0.0
2745,IT_Battery,2030,9,17,18,0.0
2746,IT_Battery,2030,9,19,20,0.0
2747,IT_Battery,2030,9,21,22,0.0
2748,IT_Battery,2030,9,23,24,0.0
2749,IT_Battery,2030,10,1,2,0.0
2750,IT_Battery,2030,10,3,4,0.0
2751,IT_Battery,2030,10,5,6,0.0
2752,IT_Battery,2030,10,7,8,0.0
2753,IT_Battery,2030,10,9,10,0.0
2754,IT_Battery,2030,10,11,12,0.0
2755,IT_Battery,2030,10,13,14,0.0
2756,IT_Battery,2030,10,15,16,-0.7038
2757,IT_Battery,2030,10,17,18,0.0
2758,IT_Battery,2030,10,19,20,0.0
2759,IT_Battery,2030,10,21,22,0.0
2760,IT_Battery,2030,10,23,24,0.0
2761,LT_Battery,2030,1,1,2,0.0
2762,LT_Battery,2030,1,3,4,0.0
2763,LT_Battery,2030,1,5,6,0.0
2764,LT_Battery,2030,1,7,8,0.0
2765,LT_Battery,2030,1,9,10,0.0
2766,LT_Battery,2030,1,11,12,0.0
2767,LT_Battery,2030,1,13,14,0.0
2768,LT_Battery,2030,1,15,16,0.0
2769,LT_Battery,2030,1,17,18,0.0
2770,LT_Battery,2030,1,19,20,0.0
2771,LT_Battery,2030,1,21,22,0.0
2772,LT_Battery,2030,1,23,24,0.0
2773,LT_Battery,2030,2,1,2,0.0
2774,LT_Battery,2030,2,3,4,0.0
2775,LT_Battery,2030,2,5,6,0.0
2776,LT_Battery,2030,2,7,8,0.0
2777,LT_Battery,2030,2,9,10,0.0
2778,LT_Battery,2030,2,11,12,0.0
2779,LT_Battery,2030,2,13,14,0.0
2780,LT_Battery,2030,2,15,16,0.0
2781,LT_Battery,2030,2,17,18,0.0
2782,LT_Battery,2030,2,19,20,0.0
2783,LT_Battery,2030,2,21,22,0.0
2784,LT_Battery,2030,2,23,24,0.0
2785,LT_Battery,2030,3,1,2,0.0
2786,LT_Battery,2030,3,3,4,0.0
2787,LT_Battery,2030,3,5,6,0.0
2788,LT_Battery,2030,3,7,8,0.0
2789,LT_Battery,2030,3,9,10,0.0
2790,LT_Battery,2030,3,11,12,0.0
2791,LT_Battery,2030,3,13,14,0.0
2792,LT_Battery,2030,3,15,16,0.0
2793,LT_Battery,2030,3,17,18,0.0
2794,LT_Battery,2030,3,19,20,0.0
2795,LT_Battery,2030,3,21,22,0.0
2796,LT_Battery,2030,3,23,24,0.0
2797,LT_Battery,2030,4,1,2,0.0
2798,LT_Battery,2030,4,3,4,0.0
2799,LT_Battery,2030,4,5,6,0.0
2800,LT_Battery,2030,4,7,8,0.0
2801,LT_Battery,2030,4,9,10,0.0
2802,LT_Battery,2030,4,11,12,0.0
2803,LT_Battery,2030,4,13,14,0.0
2804,LT_Battery,2030,4,15,16,0.0
2805,LT_Battery,2030,4,17,18,0.0
2806,LT_Battery,2030,4,19,20,0.0
2807,LT_Battery,2030,4,21,22,0.0
2808,LT_Battery,2030,4,23,24,0.0
2809,LT_Battery,2030,5,1,2,0.0
2810,LT_Battery,2030,5,3,4,0.0
2811,LT_Battery,2030,5,5,6,0.0
2812,LT_Battery,2030,5,7,8,0.0
2813,LT_Battery,2030,5,9,10,0.0
2814,LT_Battery,2030,5,11,12,0.0
2815,LT_Battery,2030,5,13,14,0.0
2816,LT_Battery,2030,5,15,16,0.0
2817,LT_Battery,2030,5,17,18,0.0
2818,LT_Battery,2030,5,19,20,0.0
2819,LT_Battery,2030,5,21,22,0.0
2820,LT_Battery,2030,5,23,24,0.0
2821,LT_Battery,2030,6,1,2,0.0
2822,LT_Battery,2030,6,3,4,0.0
2823,LT_Battery,2030,6,5,6,0.0
2824,LT_Battery,2030,6,7,8,0.0
2825,LT_Battery,2030,6,9,10,0.0
2826,LT_Battery,2030,6,11,12,0.0
2827,LT_Battery,2030,6,13,14,0.0
2828,LT_Battery,2030,6,15,16,0.0
2829,LT_Battery,2030,6,17,18,0.0
2830,LT_Battery,2030,6,19,20,0.0
2831,LT_Battery,2030,6,21,22,0.0
2832,LT_Battery,2030,6,23,24,0.0
2833,LT_Battery,2030,7,1,2,0.0
2834,LT_Battery,2030,7,3,4,0.0
2835,LT_Battery,2030,7,5,6,0.0
2836,LT_Battery,2030,7,7,8,0.0
2837,LT_Battery,2030,7,9,10,0.0
2838,LT_Battery,2030,7,11,12,0.0
2839,LT_Battery,2030,7,13,14,0.0
2840,LT_Battery,2030,7,15,16,0.0
2841,LT_Battery,2030,7,17,18,0.0
2842,LT_Battery,2030,7,19,20,0.0
2843,LT_Battery,2030,7,21,22,0.0
2844,LT_Battery,2030,7,23,24,0.0
2845,LT_Battery,2030,8,1,2,0.0
2846,LT_Battery,2030,8,3,4,0.0
2847,LT_Battery,2030,8,5,6,0.0
2848,LT_Battery,2030,8,7,8,0.0
2849,LT_Battery,2030,8,9,10,0.0
2850,LT_Battery,2030,8,11,12,0.0
2851,LT_Battery,2030,8,13,14,0.0
2852,LT_Battery,2030,8,15,16,0.0
2853,LT_Battery,2030,8,17,18,0.0
2854,LT_Battery,2030,8,19,20,0.0
2855,LT_Battery,2030,8,21,22,0.0
2856,LT_Battery,2030,8,23,24,0.0
2857,LT_Battery,2030,9,1,2,0.0
2858,LT_Battery,2030,9,3,4,0.0
2859,LT_Battery,2030,9,5,6,0.0
2860,LT_Battery,2030,9,7,8,0.0
2861,LT_Battery,2030,9,9,10,0.0
2862,LT_Battery,2030,9,11,12,0.0
2863,LT_Battery,2030,9,13,14,0.0
2864,LT_Battery,2030,9,15,16,0.0
2865,LT_Battery,2030,9,17,18,0.0
2866,LT_Battery,2030,9,19,20,0.0
2867,LT_Battery,2030,9,21,22,0.0
2868,LT_Battery,2030,9,23,24,0.0
2869,LT_Battery,2030,10,1,2,0.0
2870,LT_Battery,2030,10,3,4,0.0
2871,LT_Battery,2030,10,5,6,0.0
2872,LT_Battery,2030,10,7,8,0.0
2873,LT_Battery,2030,10,9,10,0.0
2874,LT_Battery,2030,10,11,12,0.0
2875,LT_Battery,2030,10,13,14,0.0
2876,LT_Battery,2030,10,15,16,-6.322111431444557
2877,LT_Battery,2030,10,17,18,0.0
2878,LT_Battery,2030,10,19,20,0.0
2879,LT_Battery,2030,10,21,22,0.0
2880,LT_Battery,2030,10,23,24,0.0
2881,LU_Battery,2030,1,1,1,0.0
2882,LU_Battery,2030,1,2,2,0.0
2883,LU_Battery,2030,1,3,3,0.0
2884,LU_Battery,2030,1,4,4,0.0
2885,LU_Battery,2030,1,5,5,0.0
2886,LU_Battery,2030,1,6,6,0.0
2887,LU_Battery,2030,1,7,7,0.0
2888,LU_Battery,2030,1,8,8,0.0
2889,LU_Battery,2030,1,9,9,0.0
2890,LU_Battery,2030,1,10,10,0.0
2891,LU_Battery,2030,1,11,11,0.0
2892,LU_Battery,2030,1,12,12,0.0
2893,LU_Battery,2030,1,13,13,0.0
2894,LU_Battery,2030,1,14,14,0.0
2895,LU_Battery,2030,1,15,15,0.0
2896,LU_Battery,2030,1,16,16,0.0
2897,LU_Battery,2030,1,17,17,0.0
2898,LU_Battery,2030,1,18,18,0.0
2899,LU_Battery,2030,1,19,19,0.0
2900,LU_Battery,2030,1,20,20,0.0
2901,LU_Battery,2030,1,21,21,0.0
2902,LU_Battery,2030,1,22,22,-0.8109000000000001
2903,LU_Battery,2030,1,23,23,0.0
2904,LU_Battery,2030,1,24,24,0.0
2905,LU_Battery,2030,2,1,1,0.0
2906,LU_Battery,2030,2,2,2,0.0
2907,LU_Battery,2030,2,3,3,0.0
2908,LU_Battery,2030,2,4,4,0.0
2909,LU_Battery,2030,2,5,5,0.0
2910,LU_Battery,2030,2,6,6,0.0
2911,LU_Battery,2030,2,7,7,0.0
2912,LU_Battery,2030,2,8,8,0.0
2913,LU_Battery,2030,2,9,9,0.0
2914,LU_Battery,2030,2,10,10,0.0
2915,LU_Battery,2030,2,11,11,0.0
2916,LU_Battery,2030,2,12,12,0.0
2917,LU_Battery,2030,2,13,13,0.0
2918,LU_Battery,2030,2,14,14,0.0
2919,LU_Battery,2030,2,15,15,0.0
2920,LU_Battery,2030,2,16,16,0.0
2921,LU_Battery,2030,2,17,17,0.0
2922,LU_Battery,2030,2,18,18,0.0
2923,LU_Battery,2030,2,19,19,0.0
2924,LU_Battery,2030,2,20,20,0.0
2925,LU_Battery,2030,2,21,21,0.0
2926,LU_Battery,2030,2,22,22,0.0
2927,LU_Battery,2030,2,23,23,0.0
2928,LU_Battery,2030,2,24,24,0.0
2929,LU_Battery,2030,3,1,1,0.0
2930,LU_Battery,2030,3,2,2,0.0
2931,LU_Battery,2030,3,3,3,0.0
2932,LU_Battery,2030,3,4,4,0.0
2933,LU_Battery,2030,3,5,5,0.0
2934,LU_Battery,2030,3,6,6,0.0
2935,LU_Battery,2030,3,7,7,0.0
2936,LU_Battery,2030,3,8,8,0.0
2937,LU_Battery,2030,3,9,9,0.0
2938,LU_Battery,2030,3,10,10,0.0
2939,LU_Battery,2030,3,11,11,0.0
2940,LU_Battery,2030,3,12,12,0.0
2941,LU_Battery,2030,3,13,13,0.0
2942,LU_Battery,2030,3,14,14,0.0
2943,LU_Battery,2030,3,15,15,0.0
2944,LU_Battery,2030,3,16,16,0.0
2945,LU_Battery,2030,3,17,17,0.0
2946,LU_Battery,2030,3,18,18,0.0
2947,LU_Battery,2030,3,19,19,0.0
2948,LU_Battery,2030,3,20,20,0.0
2949,LU_Battery,2030,3,21,21,0.0
2950,LU_Battery,2030,3,22,22,0.0
2951,LU_Battery,2030,3,23,23,0.0
2952,LU_Battery,2030,3,24,24,0.0
2953,LU_Battery,2030,4,1,1,0.0
2954,LU_Battery,2030,4,2,2,0.0
2955,LU_Battery,2030,4,3,3,0.0
2956,LU_Battery,2030,4,4,4,0.0
2957,LU_Battery,2030,4,5,5,0.0
2958,LU_Battery,2030,4,6,6,0.0
2959,LU_Battery,2030,4,7,7,0.0
2960,LU_Battery,2030,4,8,8,0.0
2961,LU_Battery,2030,4,9,9,0.0
2962,LU_Battery,2030,4,10,10,0.0
2963,LU_Battery,2030,4,11,11,0.0
2964,LU_Battery,2030,4,12,12,0.0
2965,LU_Battery,2030,4,13,13,0.0
2966,LU_Battery,2030,4,14,14,0.0
2967,LU_Battery,2030,4,15,15,0.0
2968,LU_Battery,2030,4,16,16,0.0
2969,LU_Battery,2030,4,17,17,0.0
2970,LU_Battery,2030,4,18,18,0.0
2971,LU_Battery,2030,4,19,19,0.0
2972,LU_Battery,2030,4,20,20,0.0
2973,LU_Battery,2030,4,21,21,0.0
2974,LU_Battery,2030,4,22,22,0.0
2975,LU_Battery,2030,4,23,23,0.0
2976,LU_Battery,2030,4,24,24,0.0
2977,LU_Battery,2030,5,1,1,0.0
2978,LU_Battery,2030,5,2,2,0.0
2979,LU_Battery,2030,5,3,3,0.0
2980,LU_Battery,2030,5,4,4,0.0
2981,LU_Battery,2030,5,5,5,0.0
2982,LU_Battery,2030,5,6,6,0.0
2983,LU_Battery,2030,5,7,7,0.0
2984,LU_Battery,2030,5,8,8,0.0
2985,LU_Battery,2030,5,9,9,0.0
2986,LU_Battery,2030,5,10,10,0.0
2987,LU_Battery,2030,5,11,11,0.0
2988,LU_Battery,2030,5,12,12,0.0
2989,LU_Battery,2030,5,13,13,0.0
2990,LU_Battery,2030,5,14,14,0.0
2991,LU_Battery,2030,5,15,15,0.0
2992,LU_Battery,2030,5,16,16,0.0
2993,LU_Battery,2030,5,17,17,0.0
2994,LU_Battery,2030,5,18,18,0.0
2995,LU_Battery,2030,5,19,19,0.0
2996,LU_Battery,2030,5,20,20,0.0
2997,LU_Battery,2030,5,21,21,0.0
2998,LU_Battery,2030,5,22,22,0.0
2999,LU_Battery,2030,5,23,23,0.0
3000,LU_Battery,2030,5,24,24,0.0
3001,LU_Battery,2030,6,1,1,0.0
3002,LU_Battery,2030,6,2,2,0.0
3003,LU_Battery,2030,6,3,3,0.0
3004,LU_Battery,2030,6,4,4,0.0
3005,LU_Battery,2030,6,5,5,0.0
3006,LU_Battery,2030,6,6,6,0.0
3007,LU_Battery,2030,6,7,7,0.0
3008,LU_Battery,2030,6,8,8,0.0
3009,LU_Battery,2030,6,9,9,0.0
3010,LU_Battery,2030,6,10,10,0.0
3011,LU_Battery,2030,6,11,11,0.0
3012,LU_Battery,2030,6,12,12,0.0
3013,LU_Battery,2030,6,13,13,0.0
3014,LU_Battery,2030,6,14,14,0.0
3015,LU_Battery,2030,6,15,15,0.0
3016,LU_Battery,2030,6,16,16,0.0
3017,LU_Battery,2030,6,17,17,0.0
3018,LU_Battery,2030,6,18,18,0.0
3019,LU_Battery,2030,6,19,19,0.0
3020,LU_Battery,2030,6,20,20,0.0
3021,LU_Battery,2030,6,21,21,0.0
3022,LU_Battery,2030,6,22,22,0.0
3023,LU_Battery,2030,6,23,23,0.0
3024,LU_Battery,2030,6,24,24,0.0
3025,LU_Battery,2030,7,1,1,0.0
3026,LU_Battery,2030,7,2,2,0.0
3027,LU_Battery,2030,7,3,3,0.0
3028,LU_Battery,2030,7,4,4,0.0
3029,LU_Battery,2030,7,5,5,0.0
3030,LU_Battery,2030,7,6,6,0.0
3031,LU_Battery,2030,7,7,7,0.0
3032,LU_Battery,2030,7,8,8,0.0
3033,LU_Battery,2030,7,9,9,0.0
3034,LU_Battery,2030,7,10,10,0.0
3035,LU_Battery,2030,7,11,11,0.0
3036,LU_Battery,2030,7,12,12,0.0
3037,LU_Battery,2030,7,13,13,0.0
3038,LU_Battery,2030,7,14,14,0.0
3039,LU_Battery,2030,7,15,15,0.0
3040,LU_Battery,2030,7,16,16,0.0
3041,LU_Battery,2030,7,17,17,0.0
3042,LU_Battery,2030,7,18,18,0.0
3043,LU_Battery,2030,7,19,19,0.0
3044,LU_Battery,2030,7,20,20,0.0
3045,LU_Battery,2030,7,21,21,0.0
3046,LU_Battery,2030,7,22,22,0.0
3047,LU_Battery,2030,7,23,23,0.0
3048,LU_Battery,2030,7,24,24,0.0
3049,LU_Battery,2030,8,1,1,0.0
3050,LU_Battery,2030,8,2,2,0.0
3051,LU_Battery,2030,8,3,3,0.0
3052,LU_Battery,2030,8,4,4,0.0
