id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_hub
598,CH_Balance,2030,1,18,18,1.749
599,CH_Balance,2030,1,19,19,1.749
600,CH_Balance,2030,1,20,20,1.749
601,CH_Balance,2030,1,21,21,2.703
602,CH_Balance,2030,1,22,22,2.703
603,CH_Balance,2030,1,23,23,2.703
604,CH_Balance,2030,1,24,24,2.703
605,CH_Balance,2030,2,1,1,0.5841000000000001
606,CH_Balance,2030,2,2,2,0.5841000000000001
607,CH_Balance,2030,2,3,3,0.5841000000000001
608,CH_Balance,2030,2,4,4,0.5841000000000001
609,CH_Balance,2030,2,5,5,0.5841000000000001
610,CH_Balance,2030,2,6,6,0.5841000000000001
611,CH_Balance,2030,2,7,7,0.5841000000000001
612,CH_Balance,2030,2,8,8,0.5841000000000001
613,CH_Balance,2030,2,9,9,0.5841000000000001
614,CH_Balance,2030,2,10,10,0.5841000000000001
615,CH_Balance,2030,2,11,11,0.5841000000000001
616,CH_Balance,2030,2,12,12,0.5841000000000001
617,CH_Balance,2030,2,13,13,0.0
618,CH_Balance,2030,2,14,14,0.0
619,CH_Balance,2030,2,15,15,0.29205000000000003
620,CH_Balance,2030,2,16,16,0.29205000000000003
621,CH_Balance,2030,2,17,17,0.5841000000000001
622,CH_Balance,2030,2,18,18,0.5841000000000001
623,CH_Balance,2030,2,19,19,0.5841000000000001
624,CH_Balance,2030,2,20,20,0.5841000000000001
625,CH_Balance,2030,2,21,21,0.5841000000000001
626,CH_Balance,2030,2,22,22,0.5841000000000001
627,CH_Balance,2030,2,23,23,0.5841000000000001
628,CH_Balance,2030,2,24,24,0.5841000000000001
629,CH_Balance,2030,3,1,1,1.1570999999999998
630,CH_Balance,2030,3,2,2,1.1570999999999998
631,CH_Balance,2030,3,3,3,1.1570999999999998
632,CH_Balance,2030,3,4,4,1.1570999999999998
633,CH_Balance,2030,3,5,5,1.1570999999999998
634,CH_Balance,2030,3,6,6,1.1570999999999998
635,CH_Balance,2030,3,7,7,1.4789999999999999
636,CH_Balance,2030,3,8,8,1.4789999999999999
637,CH_Balance,2030,3,9,9,1.4789999999999999
638,CH_Balance,2030,3,10,10,1.4789999999999999
639,CH_Balance,2030,3,11,11,0.5133
640,CH_Balance,2030,3,12,12,0.5133
641,CH_Balance,2030,3,13,13,0.5133
642,CH_Balance,2030,3,14,14,0.5133
643,CH_Balance,2030,3,15,15,0.9570000000000001
644,CH_Balance,2030,3,16,16,0.9570000000000001
645,CH_Balance,2030,3,17,17,1.662580206287783
646,CH_Balance,2030,3,18,18,3.693098968561081
647,CH_Balance,2030,3,19,19,3.6930989685610816
648,CH_Balance,2030,3,20,20,1.662580206287783
649,CH_Balance,2030,3,21,21,1.4789999999999999
650,CH_Balance,2030,3,22,22,1.4789999999999999
651,CH_Balance,2030,3,23,23,0.9570000000000001
652,CH_Balance,2030,3,24,24,0.9570000000000001
653,CH_Balance,2030,4,1,1,0.4071
654,CH_Balance,2030,4,2,2,0.4071
655,CH_Balance,2030,4,3,3,0.4071
656,CH_Balance,2030,4,4,4,0.4071
657,CH_Balance,2030,4,5,5,0.4071
658,CH_Balance,2030,4,6,6,0.4071
659,CH_Balance,2030,4,7,7,0.4071
660,CH_Balance,2030,4,8,8,0.4071
661,CH_Balance,2030,4,9,9,0.4071
662,CH_Balance,2030,4,10,10,0.4071
663,CH_Balance,2030,4,11,11,0.4071
664,CH_Balance,2030,4,12,12,0.4071
665,CH_Balance,2030,4,13,13,0.4071
666,CH_Balance,2030,4,14,14,0.4071
667,CH_Balance,2030,4,15,15,0.4071
668,CH_Balance,2030,4,16,16,0.4071
669,CH_Balance,2030,4,17,17,0.4071
670,CH_Balance,2030,4,18,18,0.4071
671,CH_Balance,2030,4,19,19,0.4071
672,CH_Balance,2030,4,20,20,0.4071
673,CH_Balance,2030,4,21,21,0.4071
674,CH_Balance,2030,4,22,22,0.4071
675,CH_Balance,2030,4,23,23,0.4071
676,CH_Balance,2030,4,24,24,0.4071
677,CH_Balance,2030,5,1,1,0.9204
678,CH_Balance,2030,5,2,2,0.9204
679,CH_Balance,2030,5,3,3,0.9204
680,CH_Balance,2030,5,4,4,0.9204
681,CH_Balance,2030,5,5,5,0.9204
682,CH_Balance,2030,5,6,6,0.9204
683,CH_Balance,2030,5,7,7,0.9204
684,CH_Balance,2030,5,8,8,0.9204
685,CH_Balance,2030,5,9,9,0.9204000000000002
686,CH_Balance,2030,5,10,10,0.9204000000000002
687,CH_Balance,2030,5,11,11,7.949536543387387
688,CH_Balance,2030,5,12,12,0.9204000000000002
689,CH_Balance,2030,5,13,13,0.0
690,CH_Balance,2030,5,14,14,0.0
691,CH_Balance,2030,5,15,15,1.333705504406526
692,CH_Balance,2030,5,16,16,1.333705504406526
693,CH_Balance,2030,5,17,17,2.667411008813052
694,CH_Balance,2030,5,18,18,2.667411008813052
695,CH_Balance,2030,5,19,19,2.667411008813052
696,CH_Balance,2030,5,20,20,2.667411008813052
697,CH_Balance,2030,5,21,21,1.793905504406526
698,CH_Balance,2030,5,22,22,1.793905504406526
699,CH_Balance,2030,5,23,23,1.793905504406526
700,CH_Balance,2030,5,24,24,1.793905504406526
701,CH_Balance,2030,6,1,1,0.3186
702,CH_Balance,2030,6,2,2,0.3186
703,CH_Balance,2030,6,3,3,0.3186
704,CH_Balance,2030,6,4,4,0.3186
705,CH_Balance,2030,6,5,5,0.3186
706,CH_Balance,2030,6,6,6,0.3186
707,CH_Balance,2030,6,7,7,0.3186
708,CH_Balance,2030,6,8,8,0.3186
709,CH_Balance,2030,6,9,9,0.3186
710,CH_Balance,2030,6,10,10,0.3186
711,CH_Balance,2030,6,11,11,0.0
712,CH_Balance,2030,6,12,12,0.0
713,CH_Balance,2030,6,13,13,0.0
714,CH_Balance,2030,6,14,14,0.0
715,CH_Balance,2030,6,15,15,0.1593
716,CH_Balance,2030,6,16,16,0.1593
717,CH_Balance,2030,6,17,17,0.3186
718,CH_Balance,2030,6,18,18,0.3186
719,CH_Balance,2030,6,19,19,0.3186
720,CH_Balance,2030,6,20,20,0.3186
721,CH_Balance,2030,6,21,21,0.3186
722,CH_Balance,2030,6,22,22,0.3186
723,CH_Balance,2030,6,23,23,0.3186
724,CH_Balance,2030,6,24,24,0.3186
725,CH_Balance,2030,7,1,1,0.6549
726,CH_Balance,2030,7,2,2,0.6549
727,CH_Balance,2030,7,3,3,0.6549
728,CH_Balance,2030,7,4,4,0.6549
729,CH_Balance,2030,7,5,5,1.221
730,CH_Balance,2030,7,6,6,1.221
731,CH_Balance,2030,7,7,7,1.221
732,CH_Balance,2030,7,8,8,1.221
733,CH_Balance,2030,7,9,9,1.221
734,CH_Balance,2030,7,10,10,1.221
735,CH_Balance,2030,7,11,11,0.6549
736,CH_Balance,2030,7,12,12,0.6549
737,CH_Balance,2030,7,13,13,0.6549
738,CH_Balance,2030,7,14,14,0.6549
739,CH_Balance,2030,7,15,15,0.6549
740,CH_Balance,2030,7,16,16,0.6549
741,CH_Balance,2030,7,17,17,0.6549
742,CH_Balance,2030,7,18,18,0.6549
743,CH_Balance,2030,7,19,19,1.8869999999999998
744,CH_Balance,2030,7,20,20,1.8869999999999998
745,CH_Balance,2030,7,21,21,1.8869999999999998
746,CH_Balance,2030,7,22,22,1.8869999999999998
747,CH_Balance,2030,7,23,23,0.6549
748,CH_Balance,2030,7,24,24,0.6549
749,CH_Balance,2030,8,1,1,0.5487
750,CH_Balance,2030,8,2,2,0.5487
751,CH_Balance,2030,8,3,3,0.5487
752,CH_Balance,2030,8,4,4,0.5487
753,CH_Balance,2030,8,5,5,0.5487
754,CH_Balance,2030,8,6,6,0.5487
755,CH_Balance,2030,8,7,7,0.5487
756,CH_Balance,2030,8,8,8,0.5487
757,CH_Balance,2030,8,9,9,1.5475151094288502
758,CH_Balance,2030,8,10,10,0.5487
759,CH_Balance,2030,8,11,11,0.0
760,CH_Balance,2030,8,12,12,0.0
761,CH_Balance,2030,8,13,13,0.0
762,CH_Balance,2030,8,14,14,0.0
763,CH_Balance,2030,8,15,15,0.27435000000000004
764,CH_Balance,2030,8,16,16,0.27435000000000004
765,CH_Balance,2030,8,17,17,0.5487
766,CH_Balance,2030,8,18,18,0.5487
767,CH_Balance,2030,8,19,19,0.5487
768,CH_Balance,2030,8,20,20,0.5487
769,CH_Balance,2030,8,21,21,0.5487
770,CH_Balance,2030,8,22,22,0.5487
771,CH_Balance,2030,8,23,23,0.5487
772,CH_Balance,2030,8,24,24,0.5487
773,CH_Balance,2030,9,1,1,0.7611
774,CH_Balance,2030,9,2,2,0.7611
775,CH_Balance,2030,9,3,3,0.7611
776,CH_Balance,2030,9,4,4,0.7611
777,CH_Balance,2030,9,5,5,0.7611
778,CH_Balance,2030,9,6,6,0.7611
779,CH_Balance,2030,9,7,7,0.7611
780,CH_Balance,2030,9,8,8,0.7611
781,CH_Balance,2030,9,9,9,0.7611
782,CH_Balance,2030,9,10,10,0.7611
783,CH_Balance,2030,9,11,11,0.7611
784,CH_Balance,2030,9,12,12,0.7611
785,CH_Balance,2030,9,13,13,0.0
786,CH_Balance,2030,9,14,14,0.0
787,CH_Balance,2030,9,15,15,0.0
788,CH_Balance,2030,9,16,16,0.0
789,CH_Balance,2030,9,17,17,0.7611
790,CH_Balance,2030,9,18,18,0.7611
791,CH_Balance,2030,9,19,19,0.7611
792,CH_Balance,2030,9,20,20,0.7611
793,CH_Balance,2030,9,21,21,0.7611
794,CH_Balance,2030,9,22,22,0.7611
795,CH_Balance,2030,9,23,23,0.7611
796,CH_Balance,2030,9,24,24,0.7611
797,CH_Balance,2030,10,1,1,0.8142
798,CH_Balance,2030,10,2,2,0.8142
799,CH_Balance,2030,10,3,3,0.8142
800,CH_Balance,2030,10,4,4,0.8142
801,CH_Balance,2030,10,5,5,1.518
802,CH_Balance,2030,10,6,6,1.518
803,CH_Balance,2030,10,7,7,1.518
804,CH_Balance,2030,10,8,8,1.518
805,CH_Balance,2030,10,9,9,1.518
806,CH_Balance,2030,10,10,10,1.518
807,CH_Balance,2030,10,11,11,0.8142
808,CH_Balance,2030,10,12,12,0.8142
809,CH_Balance,2030,10,13,13,0.8142
810,CH_Balance,2030,10,14,14,0.8142
811,CH_Balance,2030,10,15,15,0.8142
812,CH_Balance,2030,10,16,16,0.8142
813,CH_Balance,2030,10,17,17,1.8274744905654994
814,CH_Balance,2030,10,18,18,2.3459999999999996
815,CH_Balance,2030,10,19,19,2.6161255094345006
816,CH_Balance,2030,10,20,20,1.8274744905654994
817,CH_Balance,2030,10,21,21,1.5180000000000002
818,CH_Balance,2030,10,22,22,1.5180000000000002
819,CH_Balance,2030,10,23,23,0.8142
820,CH_Balance,2030,10,24,24,0.8142
821,CY_Balance,2030,1,1,3,5.718037500000001
822,CY_Balance,2030,1,4,6,4.7759624999999994
823,CY_Balance,2030,1,7,9,4.304925
824,CY_Balance,2030,1,10,12,4.304925
825,CY_Balance,2030,1,13,15,2.8143000000000002
826,CY_Balance,2030,1,16,18,5.406000000000001
827,CY_Balance,2030,1,19,21,8.109
828,CY_Balance,2030,1,22,24,8.109
829,CY_Balance,2030,2,1,3,0.0
830,CY_Balance,2030,2,4,6,0.0
831,CY_Balance,2030,2,7,9,0.0
832,CY_Balance,2030,2,10,12,0.0
833,CY_Balance,2030,2,13,15,0.0
834,CY_Balance,2030,2,16,18,0.0
835,CY_Balance,2030,2,19,21,0.0
836,CY_Balance,2030,2,22,24,0.0
837,CY_Balance,2030,3,1,3,3.4712999999999994
838,CY_Balance,2030,3,4,6,3.4712999999999994
839,CY_Balance,2030,3,7,9,3.4713000000000003
840,CY_Balance,2030,3,10,12,3.4712999999999994
841,CY_Balance,2030,3,13,15,4.436999999999999
842,CY_Balance,2030,3,16,18,15.155689139653045
843,CY_Balance,2030,3,19,21,9.364618762273297
844,CY_Balance,2030,3,22,24,1.5398999999999998
845,CY_Balance,2030,4,1,3,1.2213
846,CY_Balance,2030,4,4,6,1.2213
847,CY_Balance,2030,4,7,9,1.2213
848,CY_Balance,2030,4,10,12,1.2213
849,CY_Balance,2030,4,13,15,0.0
850,CY_Balance,2030,4,16,18,1.2213
851,CY_Balance,2030,4,19,21,2.4426
852,CY_Balance,2030,4,22,24,0.0
853,CY_Balance,2030,5,1,3,0.0
854,CY_Balance,2030,5,4,6,0.0
855,CY_Balance,2030,5,7,9,0.0
856,CY_Balance,2030,5,10,12,0.0
857,CY_Balance,2030,5,13,15,0.0
858,CY_Balance,2030,5,16,18,2.7612
859,CY_Balance,2030,5,19,21,2.7612
860,CY_Balance,2030,5,22,24,0.0
861,CY_Balance,2030,6,1,3,0.9558
862,CY_Balance,2030,6,4,6,3.168112649059374
863,CY_Balance,2030,6,7,9,2.849512649059374
864,CY_Balance,2030,6,10,12,0.0
865,CY_Balance,2030,6,13,15,0.3186
866,CY_Balance,2030,6,16,18,0.6372
867,CY_Balance,2030,6,19,21,0.9558
868,CY_Balance,2030,6,22,24,0.3186
869,CY_Balance,2030,7,1,3,1.9647000000000001
870,CY_Balance,2030,7,4,6,1.9647000000000001
871,CY_Balance,2030,7,7,9,1.9647000000000001
872,CY_Balance,2030,7,10,12,1.9647000000000001
873,CY_Balance,2030,7,13,15,0.0
874,CY_Balance,2030,7,16,18,1.9647000000000001
875,CY_Balance,2030,7,19,21,3.2744999999999997
876,CY_Balance,2030,7,22,24,1.9647000000000001
877,CY_Balance,2030,8,1,3,0.0
878,CY_Balance,2030,8,4,6,3.2922
879,CY_Balance,2030,8,7,9,4.642545328286576
880,CY_Balance,2030,8,10,12,0.2866499999999951
881,CY_Balance,2030,8,13,15,1.6461000000000001
882,CY_Balance,2030,8,16,18,1.6461000000000001
883,CY_Balance,2030,8,19,21,1.6461000000000001
884,CY_Balance,2030,8,22,24,1.6460999999999997
885,CY_Balance,2030,9,1,3,2.2833
886,CY_Balance,2030,9,4,6,2.2832999999999997
887,CY_Balance,2030,9,7,9,2.2833
888,CY_Balance,2030,9,10,12,2.2833
889,CY_Balance,2030,9,13,15,2.2833
890,CY_Balance,2030,9,16,18,2.2832999999999997
891,CY_Balance,2030,9,19,21,4.5666
892,CY_Balance,2030,9,22,24,2.2833
893,CY_Balance,2030,10,1,3,2.4426
894,CY_Balance,2030,10,4,6,2.4426
895,CY_Balance,2030,10,7,9,3.1464000000000003
896,CY_Balance,2030,10,10,12,2.4426
897,CY_Balance,2030,10,13,15,1.228200000000002
898,CY_Balance,2030,10,16,18,5.064599999999999
899,CY_Balance,2030,10,19,21,6.665400000000001
900,CY_Balance,2030,10,22,24,2.4426
901,CZ_Balance,2030,1,1,1,1.749
902,CZ_Balance,2030,1,2,2,1.749
903,CZ_Balance,2030,1,3,3,1.749
904,CZ_Balance,2030,1,4,4,1.749
905,CZ_Balance,2030,1,5,5,1.749
906,CZ_Balance,2030,1,6,6,1.749
907,CZ_Balance,2030,1,7,7,2.703
908,CZ_Balance,2030,1,8,8,2.703
909,CZ_Balance,2030,1,9,9,3.2939521371108866
910,CZ_Balance,2030,1,10,10,3.2939521371108866
911,CZ_Balance,2030,1,11,11,3.3721969308231046
912,CZ_Balance,2030,1,12,12,4.397611617620442
913,CZ_Balance,2030,1,13,13,1.749
914,CZ_Balance,2030,1,14,14,1.749
915,CZ_Balance,2030,1,15,15,1.749
916,CZ_Balance,2030,1,16,16,1.749
917,CZ_Balance,2030,1,17,17,1.749
918,CZ_Balance,2030,1,18,18,1.749
919,CZ_Balance,2030,1,19,19,2.703
920,CZ_Balance,2030,1,20,20,2.703
921,CZ_Balance,2030,1,21,21,2.703
922,CZ_Balance,2030,1,22,22,0.9381
923,CZ_Balance,2030,1,23,23,0.9381
924,CZ_Balance,2030,1,24,24,0.9381
925,CZ_Balance,2030,2,1,1,0.0
926,CZ_Balance,2030,2,2,2,0.0
927,CZ_Balance,2030,2,3,3,0.0
928,CZ_Balance,2030,2,4,4,0.0
929,CZ_Balance,2030,2,5,5,0.0
930,CZ_Balance,2030,2,6,6,0.0
931,CZ_Balance,2030,2,7,7,0.0
932,CZ_Balance,2030,2,8,8,0.0
933,CZ_Balance,2030,2,9,9,0.0
934,CZ_Balance,2030,2,10,10,0.0
935,CZ_Balance,2030,2,11,11,0.0
936,CZ_Balance,2030,2,12,12,0.0
937,CZ_Balance,2030,2,13,13,0.0
938,CZ_Balance,2030,2,14,14,0.0
939,CZ_Balance,2030,2,15,15,0.0
940,CZ_Balance,2030,2,16,16,0.0
941,CZ_Balance,2030,2,17,17,0.0
942,CZ_Balance,2030,2,18,18,0.0
943,CZ_Balance,2030,2,19,19,0.0
944,CZ_Balance,2030,2,20,20,0.0
945,CZ_Balance,2030,2,21,21,0.0
946,CZ_Balance,2030,2,22,22,0.0
947,CZ_Balance,2030,2,23,23,0.0
948,CZ_Balance,2030,2,24,24,0.0
949,CZ_Balance,2030,3,1,1,0.5133
950,CZ_Balance,2030,3,2,2,0.5133
951,CZ_Balance,2030,3,3,3,0.5133
952,CZ_Balance,2030,3,4,4,0.5133
953,CZ_Balance,2030,3,5,5,0.5133
954,CZ_Balance,2030,3,6,6,0.5133
955,CZ_Balance,2030,3,7,7,0.5133
956,CZ_Balance,2030,3,8,8,0.5133
957,CZ_Balance,2030,3,9,9,0.5133
958,CZ_Balance,2030,3,10,10,0.5133
959,CZ_Balance,2030,3,11,11,0.5133
960,CZ_Balance,2030,3,12,12,0.5133
961,CZ_Balance,2030,3,13,13,1.2954197937122167
962,CZ_Balance,2030,3,14,14,1.2954197937122167
963,CZ_Balance,2030,3,15,15,1.4789999999999999
964,CZ_Balance,2030,3,16,16,1.4789999999999999
965,CZ_Balance,2030,3,17,17,1.662580206287783
966,CZ_Balance,2030,3,18,18,1.662580206287783
967,CZ_Balance,2030,3,19,19,1.662580206287783
968,CZ_Balance,2030,3,20,20,1.662580206287783
969,CZ_Balance,2030,3,21,21,0.8312901031438915
970,CZ_Balance,2030,3,22,22,0.8312901031438915
971,CZ_Balance,2030,3,23,23,0.0
972,CZ_Balance,2030,3,24,24,0.0
973,CZ_Balance,2030,4,1,1,0.4071
974,CZ_Balance,2030,4,2,2,0.4071
975,CZ_Balance,2030,4,3,3,0.4071
976,CZ_Balance,2030,4,4,4,0.4071
977,CZ_Balance,2030,4,5,5,0.4071
978,CZ_Balance,2030,4,6,6,0.4071
979,CZ_Balance,2030,4,7,7,0.4071
980,CZ_Balance,2030,4,8,8,0.4071
981,CZ_Balance,2030,4,9,9,0.4071
982,CZ_Balance,2030,4,10,10,0.4071
983,CZ_Balance,2030,4,11,11,0.4071
984,CZ_Balance,2030,4,12,12,0.4071
985,CZ_Balance,2030,4,13,13,0.4071
986,CZ_Balance,2030,4,14,14,0.4071
987,CZ_Balance,2030,4,15,15,0.4071
988,CZ_Balance,2030,4,16,16,0.4071
989,CZ_Balance,2030,4,17,17,0.4071
990,CZ_Balance,2030,4,18,18,0.4071
991,CZ_Balance,2030,4,19,19,0.4071
992,CZ_Balance,2030,4,20,20,0.4071
993,CZ_Balance,2030,4,21,21,0.4071
994,CZ_Balance,2030,4,22,22,0.4071
995,CZ_Balance,2030,4,23,23,0.4071
996,CZ_Balance,2030,4,24,24,0.4071
997,CZ_Balance,2030,5,1,1,0.0
998,CZ_Balance,2030,5,2,2,0.0
999,CZ_Balance,2030,5,3,3,0.0
1000,CZ_Balance,2030,5,4,4,0.0
1001,CZ_Balance,2030,5,5,5,0.0
1002,CZ_Balance,2030,5,6,6,0.0
1003,CZ_Balance,2030,5,7,7,0.0
1004,CZ_Balance,2030,5,8,8,0.0
1005,CZ_Balance,2030,5,9,9,0.0
1006,CZ_Balance,2030,5,10,10,0.0
1007,CZ_Balance,2030,5,11,11,0.0
1008,CZ_Balance,2030,5,12,12,0.0
1009,CZ_Balance,2030,5,13,13,0.0
1010,CZ_Balance,2030,5,14,14,0.0
1011,CZ_Balance,2030,5,15,15,0.0
1012,CZ_Balance,2030,5,16,16,0.0
1013,CZ_Balance,2030,5,17,17,0.0
1014,CZ_Balance,2030,5,18,18,0.0
1015,CZ_Balance,2030,5,19,19,0.0
1016,CZ_Balance,2030,5,20,20,0.0
1017,CZ_Balance,2030,5,21,21,0.0
1018,CZ_Balance,2030,5,22,22,0.0
1019,CZ_Balance,2030,5,23,23,0.0
1020,CZ_Balance,2030,5,24,24,0.0
1021,CZ_Balance,2030,6,1,1,0.3186
1022,CZ_Balance,2030,6,2,2,0.3186
1023,CZ_Balance,2030,6,3,3,0.3186
1024,CZ_Balance,2030,6,4,4,0.3186
1025,CZ_Balance,2030,6,5,5,0.3186
1026,CZ_Balance,2030,6,6,6,0.3186
1027,CZ_Balance,2030,6,7,7,0.3186
1028,CZ_Balance,2030,6,8,8,0.3186
1029,CZ_Balance,2030,6,9,9,0.3186
1030,CZ_Balance,2030,6,10,10,0.3186
1031,CZ_Balance,2030,6,11,11,0.3186
1032,CZ_Balance,2030,6,12,12,0.3186
1033,CZ_Balance,2030,6,13,13,0.3186
1034,CZ_Balance,2030,6,14,14,0.3186
1035,CZ_Balance,2030,6,15,15,0.3186
1036,CZ_Balance,2030,6,16,16,0.3186
1037,CZ_Balance,2030,6,17,17,0.3186
1038,CZ_Balance,2030,6,18,18,0.3186
1039,CZ_Balance,2030,6,19,19,0.3186
1040,CZ_Balance,2030,6,20,20,0.3186
1041,CZ_Balance,2030,6,21,21,0.3186
1042,CZ_Balance,2030,6,22,22,0.3186
1043,CZ_Balance,2030,6,23,23,0.3186
1044,CZ_Balance,2030,6,24,24,0.3186
1045,CZ_Balance,2030,7,1,1,0.6549
1046,CZ_Balance,2030,7,2,2,0.6549
1047,CZ_Balance,2030,7,3,3,0.6549
1048,CZ_Balance,2030,7,4,4,0.6549
1049,CZ_Balance,2030,7,5,5,1.221
1050,CZ_Balance,2030,7,6,6,1.221
1051,CZ_Balance,2030,7,7,7,0.6549
1052,CZ_Balance,2030,7,8,8,0.6549
1053,CZ_Balance,2030,7,9,9,0.6549
1054,CZ_Balance,2030,7,10,10,0.6549
1055,CZ_Balance,2030,7,11,11,0.6549
1056,CZ_Balance,2030,7,12,12,0.6549
1057,CZ_Balance,2030,7,13,13,0.6549
1058,CZ_Balance,2030,7,14,14,0.6549
1059,CZ_Balance,2030,7,15,15,0.6549
1060,CZ_Balance,2030,7,16,16,0.6549
1061,CZ_Balance,2030,7,17,17,1.221
1062,CZ_Balance,2030,7,18,18,1.221
1063,CZ_Balance,2030,7,19,19,1.3097999999999999
1064,CZ_Balance,2030,7,20,20,1.3097999999999999
1065,CZ_Balance,2030,7,21,21,0.6549
1066,CZ_Balance,2030,7,22,22,0.6549
1067,CZ_Balance,2030,7,23,23,0.6549
1068,CZ_Balance,2030,7,24,24,0.6549
1069,CZ_Balance,2030,8,1,1,0.5487
1070,CZ_Balance,2030,8,2,2,0.5487
1071,CZ_Balance,2030,8,3,3,0.27435
1072,CZ_Balance,2030,8,4,4,0.27435
1073,CZ_Balance,2030,8,5,5,0.0
1074,CZ_Balance,2030,8,6,6,0.0
1075,CZ_Balance,2030,8,7,7,0.0
1076,CZ_Balance,2030,8,8,8,0.0
1077,CZ_Balance,2030,8,9,9,0.0
1078,CZ_Balance,2030,8,10,10,0.0
1079,CZ_Balance,2030,8,11,11,0.0
1080,CZ_Balance,2030,8,12,12,0.0
1081,CZ_Balance,2030,8,13,13,0.0
1082,CZ_Balance,2030,8,14,14,0.0
1083,CZ_Balance,2030,8,15,15,0.0
1084,CZ_Balance,2030,8,16,16,0.0
1085,CZ_Balance,2030,8,17,17,0.5487000000000002
1086,CZ_Balance,2030,8,18,18,0.5487
1087,CZ_Balance,2030,8,19,19,0.5487
1088,CZ_Balance,2030,8,20,20,0.5487
1089,CZ_Balance,2030,8,21,21,0.5487
1090,CZ_Balance,2030,8,22,22,0.5487
1091,CZ_Balance,2030,8,23,23,0.5487
1092,CZ_Balance,2030,8,24,24,0.5487
1093,CZ_Balance,2030,9,1,1,0.0
1094,CZ_Balance,2030,9,2,2,0.0
1095,CZ_Balance,2030,9,3,3,0.0
1096,CZ_Balance,2030,9,4,4,0.0
1097,CZ_Balance,2030,9,5,5,0.0
1098,CZ_Balance,2030,9,6,6,0.0
1099,CZ_Balance,2030,9,7,7,0.0
1100,CZ_Balance,2030,9,8,8,0.0
1101,CZ_Balance,2030,9,9,9,0.0
1102,CZ_Balance,2030,9,10,10,0.0
1103,CZ_Balance,2030,9,11,11,0.0
1104,CZ_Balance,2030,9,12,12,0.0
1105,CZ_Balance,2030,9,13,13,0.0
1106,CZ_Balance,2030,9,14,14,0.0
1107,CZ_Balance,2030,9,15,15,0.0
1108,CZ_Balance,2030,9,16,16,0.0
1109,CZ_Balance,2030,9,17,17,0.0
1110,CZ_Balance,2030,9,18,18,0.7611
1111,CZ_Balance,2030,9,19,19,0.7611
1112,CZ_Balance,2030,9,20,20,0.7611
1113,CZ_Balance,2030,9,21,21,0.7611
1114,CZ_Balance,2030,9,22,22,0.7611
1115,CZ_Balance,2030,9,23,23,0.0
1116,CZ_Balance,2030,9,24,24,0.0
1117,CZ_Balance,2030,10,1,1,0.8142
1118,CZ_Balance,2030,10,2,2,0.8142
1119,CZ_Balance,2030,10,3,3,1.1661000000000001
1120,CZ_Balance,2030,10,4,4,1.1661000000000001
1121,CZ_Balance,2030,10,5,5,1.518
1122,CZ_Balance,2030,10,6,6,1.518
1123,CZ_Balance,2030,10,7,7,1.794
1124,CZ_Balance,2030,10,8,8,1.794
1125,CZ_Balance,2030,10,9,9,1.794
1126,CZ_Balance,2030,10,10,10,1.794
1127,CZ_Balance,2030,10,11,11,1.794
1128,CZ_Balance,2030,10,12,12,2.3459999999999996
1129,CZ_Balance,2030,10,13,13,2.3459999999999996
1130,CZ_Balance,2030,10,14,14,2.3459999999999996
1131,CZ_Balance,2030,10,15,15,2.3459999999999996
1132,CZ_Balance,2030,10,16,16,2.3459999999999996
1133,CZ_Balance,2030,10,17,17,7.9530885685554455
1134,CZ_Balance,2030,10,18,18,16.457188568555445
1135,CZ_Balance,2030,10,19,19,2.6161255094345006
1136,CZ_Balance,2030,10,20,20,1.8274744905654994
1137,CZ_Balance,2030,10,21,21,1.518
1138,CZ_Balance,2030,10,22,22,1.518
1139,CZ_Balance,2030,10,23,23,0.8142
1140,CZ_Balance,2030,10,24,24,0.8142
1141,DE_Balance,2030,1,1,1,0.9381
1142,DE_Balance,2030,1,2,2,0.9381
1143,DE_Balance,2030,1,3,3,0.9381
1144,DE_Balance,2030,1,4,4,0.9381
1145,DE_Balance,2030,1,5,5,1.749
1146,DE_Balance,2030,1,6,6,1.749
1147,DE_Balance,2030,1,7,7,2.703
1148,DE_Balance,2030,1,8,8,2.703
1149,DE_Balance,2030,1,9,9,2.703
1150,DE_Balance,2030,1,10,10,2.703
1151,DE_Balance,2030,1,11,11,1.749
1152,DE_Balance,2030,1,12,12,1.749
1153,DE_Balance,2030,1,13,13,1.749
1154,DE_Balance,2030,1,14,14,1.749
1155,DE_Balance,2030,1,15,15,0.9381
1156,DE_Balance,2030,1,16,16,0.9381
1157,DE_Balance,2030,1,17,17,1.749
1158,DE_Balance,2030,1,18,18,1.749
1159,DE_Balance,2030,1,19,19,1.749
1160,DE_Balance,2030,1,20,20,1.749
1161,DE_Balance,2030,1,21,21,1.749
1162,DE_Balance,2030,1,22,22,0.9381
1163,DE_Balance,2030,1,23,23,0.9381
1164,DE_Balance,2030,1,24,24,0.9381
1165,DE_Balance,2030,2,1,1,0.0
1166,DE_Balance,2030,2,2,2,0.0
1167,DE_Balance,2030,2,3,3,0.0
1168,DE_Balance,2030,2,4,4,0.0
1169,DE_Balance,2030,2,5,5,0.5841000000000001
1170,DE_Balance,2030,2,6,6,0.5841000000000001
1171,DE_Balance,2030,2,7,7,0.5841000000000001
1172,DE_Balance,2030,2,8,8,0.5841000000000001
