id,from_asset,to_asset,year,rep_period,efficiency,flow_coefficient_in_capacity_constraint,time_block_start,time_block_end,solution
312,NO_Wind_Onshore,NO_Balance,2030,1,1.0,1.0,21,24,12940.228439141565
313,NO_Coal,NO_Balance,2030,1,1.0,1.0,1,4,0.0
314,NO_Coal,NO_Balance,2030,1,1.0,1.0,5,8,0.0
315,NO_Coal,NO_Balance,2030,1,1.0,1.0,9,12,0.0
316,NO_Coal,NO_Balance,2030,1,1.0,1.0,13,16,0.0
317,NO_Coal,NO_Balance,2030,1,1.0,1.0,17,20,0.0
318,NO_Coal,NO_Balance,2030,1,1.0,1.0,21,24,0.0
319,NO_CCGT,NO_Balance,2030,1,1.0,1.0,1,4,0.0
320,NO_CCGT,NO_Balance,2030,1,1.0,1.0,5,8,2554.5342475741254
321,NO_CCGT,NO_Balance,2030,1,1.0,1.0,9,12,2856.0
322,NO_CCGT,NO_Balance,2030,1,1.0,1.0,13,16,1341.816212823851
323,NO_CCGT,NO_Balance,2030,1,1.0,1.0,17,20,503.61161353485477
324,NO_CCGT,NO_Balance,2030,1,1.0,1.0,21,24,793.5541268765301
325,NO_Battery,NO_Balance,2030,1,1.0,1.0,1,4,0.0
326,NO_Battery,NO_Balance,2030,1,1.0,1.0,5,8,0.0
327,NO_Battery,NO_Balance,2030,1,1.0,1.0,9,12,1.8465987128583947
328,NO_Battery,NO_Balance,2030,1,1.0,1.0,13,16,0.0
329,NO_Battery,NO_Balance,2030,1,1.0,1.0,17,20,0.0
330,NO_Battery,NO_Balance,2030,1,1.0,1.0,21,24,0.0
331,NO_Balance,NO_Battery,2030,1,1.0,1.0,1,4,1.8465987128583947
332,NO_Balance,NO_Battery,2030,1,1.0,1.0,5,8,0.0
333,NO_Balance,NO_Battery,2030,1,1.0,1.0,9,12,0.0
334,NO_Balance,NO_Battery,2030,1,1.0,1.0,13,16,0.0
335,NO_Balance,NO_Battery,2030,1,1.0,1.0,17,20,0.0
336,NO_Balance,NO_Battery,2030,1,1.0,1.0,21,24,0.0
337,IE_Solar,IE_Balance,2030,1,1.0,1.0,1,4,0.0
338,IE_Solar,IE_Balance,2030,1,1.0,1.0,5,8,0.0
339,IE_Solar,IE_Balance,2030,1,1.0,1.0,9,12,0.0
340,IE_Solar,IE_Balance,2030,1,1.0,1.0,13,16,0.0
341,IE_Solar,IE_Balance,2030,1,1.0,1.0,17,20,0.0
342,IE_Solar,IE_Balance,2030,1,1.0,1.0,21,24,0.0
